date,geography,geography_code,Rural_Urban,total_pop,value,religion,religion_det,percs
2011,Haringey,E09000014,Total,17794,1,Other religion,Other religion: Animism,0
2011,Islington,E09000019,Total,15869,1,Other religion,Other religion: Animism,0
2011,Kensington and Chelsea,E09000020,Total,8707,0,Other religion,Other religion: Animism,0
2011,Lambeth,E09000022,Total,38917,-1,Other religion,Other religion: Animism,0
2011,Lewisham,E09000023,Total,32964,1,Other religion,Other religion: Animism,0
2011,Newham,E09000025,Total,12654,0,Other religion,Other religion: Animism,0
2011,Southwark,E09000028,Total,33787,1,Other religion,Other religion: Animism,0
2011,Tower Hamlets,E09000030,Total,9715,0,Other religion,Other religion: Animism,0
2011,Wandsworth,E09000032,Total,24250,0,Other religion,Other religion: Animism,0
2011,Westminster,E09000033,Total,9413,0,Other religion,Other religion: Animism,0
2011,Barking and Dagenham,E09000002,Total,14392,0,Other religion,Other religion: Animism,0
2011,Barnet,E09000003,Total,31904,0,Other religion,Other religion: Animism,0
2011,Bexley,E09000004,Total,19019,0,Other religion,Other religion: Animism,0
2011,Brent,E09000005,Total,22601,0,Other religion,Other religion: Animism,0
2011,Bromley,E09000006,Total,18015,0,Other religion,Other religion: Animism,0
2011,Croydon,E09000008,Total,47564,0,Other religion,Other religion: Animism,0
2011,Ealing,E09000009,Total,49254,0,Other religion,Other religion: Animism,0
2011,Enfield,E09000010,Total,-21324,0,Other religion,Other religion: Animism,0
2011,Greenwich,E09000011,Total,10048,-1,Other religion,Other religion: Animism,0
2011,Harrow,E09000015,Total,17315,0,Other religion,Other religion: Animism,0
2011,Havering,E09000016,Total,9979,0,Other religion,Other religion: Animism,0
2011,Hillingdon,E09000017,Total,26170,0,Other religion,Other religion: Animism,0
2011,Hounslow,E09000018,Total,22338,0,Other religion,Other religion: Animism,0
2011,Kingston upon Thames,E09000021,Total,655,0,Other religion,Other religion: Animism,0
2011,Merton,E09000024,Total,2833,0,Other religion,Other religion: Animism,0
2011,Redbridge,E09000026,Total,11373,0,Other religion,Other religion: Animism,0
2011,Richmond upon Thames,E09000027,Total,-3410,0,Other religion,Other religion: Animism,0
2011,Sutton,E09000029,Total,25169,0,Other religion,Other religion: Animism,0
2011,Waltham Forest,E09000031,Total,3687,0,Other religion,Other religion: Animism,0
2011,Camden,E09000007,Total,2063,13,Other religion,Other religion: Baha'i,0
2011,City of London,E09000001,Total,-241,0,Other religion,Other religion: Baha'i,0
2011,Hackney,E09000012,Total,21248,1,Other religion,Other religion: Baha'i,0
2011,Hammersmith and Fulham,E09000013,Total,11155,7,Other religion,Other religion: Baha'i,0
2011,Haringey,E09000014,Total,17794,6,Other religion,Other religion: Baha'i,0
2011,Islington,E09000019,Total,15869,0,Other religion,Other religion: Baha'i,0
2011,Kensington and Chelsea,E09000020,Total,8707,18,Other religion,Other religion: Baha'i,0
2011,Lambeth,E09000022,Total,38917,4,Other religion,Other religion: Baha'i,0
2011,Lewisham,E09000023,Total,32964,6,Other religion,Other religion: Baha'i,0
2011,Newham,E09000025,Total,12654,-2,Other religion,Other religion: Baha'i,0
2011,Southwark,E09000028,Total,33787,2,Other religion,Other religion: Baha'i,0
2011,Tower Hamlets,E09000030,Total,9715,1,Other religion,Other religion: Baha'i,0
2011,Wandsworth,E09000032,Total,24250,-2,Other religion,Other religion: Baha'i,0
2011,Westminster,E09000033,Total,9413,-9,Other religion,Other religion: Baha'i,0
2011,Barking and Dagenham,E09000002,Total,14392,1,Other religion,Other religion: Baha'i,0
2011,Barnet,E09000003,Total,31904,-3,Other religion,Other religion: Baha'i,0
2011,Bexley,E09000004,Total,19019,0,Other religion,Other religion: Baha'i,0
2011,Brent,E09000005,Total,22601,4,Other religion,Other religion: Baha'i,0
2011,Bromley,E09000006,Total,18015,-1,Other religion,Other religion: Baha'i,0
2011,Croydon,E09000008,Total,47564,-2,Other religion,Other religion: Baha'i,0
2011,Ealing,E09000009,Total,49254,3,Other religion,Other religion: Baha'i,0
2011,Enfield,E09000010,Total,-21324,1,Other religion,Other religion: Baha'i,0
2011,Greenwich,E09000011,Total,10048,6,Other religion,Other religion: Baha'i,0
2011,Harrow,E09000015,Total,17315,-1,Other religion,Other religion: Baha'i,0
2011,Havering,E09000016,Total,9979,0,Other religion,Other religion: Baha'i,0
2011,Hillingdon,E09000017,Total,26170,5,Other religion,Other religion: Baha'i,0
2011,Hounslow,E09000018,Total,22338,-2,Other religion,Other religion: Baha'i,0
2011,Kingston upon Thames,E09000021,Total,655,7,Other religion,Other religion: Baha'i,0
2011,Merton,E09000024,Total,2833,4,Other religion,Other religion: Baha'i,0
2011,Redbridge,E09000026,Total,11373,1,Other religion,Other religion: Baha'i,0
2011,Richmond upon Thames,E09000027,Total,-3410,7,Other religion,Other religion: Baha'i,0
2011,Sutton,E09000029,Total,25169,3,Other religion,Other religion: Baha'i,0
2011,Waltham Forest,E09000031,Total,3687,1,Other religion,Other religion: Baha'i,0
2011,Camden,E09000007,Total,2063,5,Other religion,Other religion: Believe in God,0
2011,City of London,E09000001,Total,-241,0,Other religion,Other religion: Believe in God,0
2011,Hackney,E09000012,Total,21248,-3,Other religion,Other religion: Believe in God,0
2011,Hammersmith and Fulham,E09000013,Total,11155,-1,Other religion,Other religion: Believe in God,0
2011,Haringey,E09000014,Total,17794,6,Other religion,Other religion: Believe in God,0
2011,Islington,E09000019,Total,15869,6,Other religion,Other religion: Believe in God,0
2011,Kensington and Chelsea,E09000020,Total,8707,3,Other religion,Other religion: Believe in God,0
2011,Lambeth,E09000022,Total,38917,-2,Other religion,Other religion: Believe in God,0
2011,Lewisham,E09000023,Total,32964,2,Other religion,Other religion: Believe in God,0
2011,Newham,E09000025,Total,12654,1,Other religion,Other religion: Believe in God,0
2011,Southwark,E09000028,Total,33787,4,Other religion,Other religion: Believe in God,0
2011,Tower Hamlets,E09000030,Total,9715,-1,Other religion,Other religion: Believe in God,0
2011,Wandsworth,E09000032,Total,24250,4,Other religion,Other religion: Believe in God,0
2011,Westminster,E09000033,Total,9413,11,Other religion,Other religion: Believe in God,0
2011,Barking and Dagenham,E09000002,Total,14392,2,Other religion,Other religion: Believe in God,0
2011,Barnet,E09000003,Total,31904,-2,Other religion,Other religion: Believe in God,0
2011,Bexley,E09000004,Total,19019,5,Other religion,Other religion: Believe in God,0
2011,Brent,E09000005,Total,22601,1,Other religion,Other religion: Believe in God,0
2011,Bromley,E09000006,Total,18015,6,Other religion,Other religion: Believe in God,0
2011,Croydon,E09000008,Total,47564,2,Other religion,Other religion: Believe in God,0
2011,Ealing,E09000009,Total,49254,-3,Other religion,Other religion: Believe in God,0
2011,Enfield,E09000010,Total,-21324,7,Other religion,Other religion: Believe in God,0
2011,Greenwich,E09000011,Total,10048,3,Other religion,Other religion: Believe in God,0
2011,Harrow,E09000015,Total,17315,2,Other religion,Other religion: Believe in God,0
2011,Havering,E09000016,Total,9979,0,Other religion,Other religion: Believe in God,0
2011,Hillingdon,E09000017,Total,26170,-4,Other religion,Other religion: Believe in God,0
2011,Hounslow,E09000018,Total,22338,0,Other religion,Other religion: Believe in God,0
2011,Kingston upon Thames,E09000021,Total,655,0,Other religion,Other religion: Believe in God,0
2011,Merton,E09000024,Total,2833,2,Other religion,Other religion: Believe in God,0
2011,Redbridge,E09000026,Total,11373,0,Other religion,Other religion: Believe in God,0
2011,Richmond upon Thames,E09000027,Total,-3410,-2,Other religion,Other religion: Believe in God,0
2011,Sutton,E09000029,Total,25169,0,Other religion,Other religion: Believe in God,0
2011,Waltham Forest,E09000031,Total,3687,4,Other religion,Other religion: Believe in God,0
2011,Camden,E09000007,Total,2063,0,Other religion,Other religion: Brahma Kumari,0
2011,City of London,E09000001,Total,-241,0,Other religion,Other religion: Brahma Kumari,0
2011,Hackney,E09000012,Total,21248,0,Other religion,Other religion: Brahma Kumari,0
2011,Hammersmith and Fulham,E09000013,Total,11155,0,Other religion,Other religion: Brahma Kumari,0
2011,Haringey,E09000014,Total,17794,0,Other religion,Other religion: Brahma Kumari,0
2011,Islington,E09000019,Total,15869,0,Other religion,Other religion: Brahma Kumari,0
2011,Kensington and Chelsea,E09000020,Total,8707,1,Other religion,Other religion: Brahma Kumari,0
2011,Lambeth,E09000022,Total,38917,0,Other religion,Other religion: Brahma Kumari,0
2011,Lewisham,E09000023,Total,32964,1,Other religion,Other religion: Brahma Kumari,0
2011,Newham,E09000025,Total,12654,0,Other religion,Other religion: Brahma Kumari,0
2011,Southwark,E09000028,Total,33787,0,Other religion,Other religion: Brahma Kumari,0
2011,Tower Hamlets,E09000030,Total,9715,0,Other religion,Other religion: Brahma Kumari,0
2011,Wandsworth,E09000032,Total,24250,0,Other religion,Other religion: Brahma Kumari,0
2011,Westminster,E09000033,Total,9413,0,Other religion,Other religion: Brahma Kumari,0
2011,Barking and Dagenham,E09000002,Total,14392,0,Other religion,Other religion: Brahma Kumari,0
2011,Barnet,E09000003,Total,31904,0,Other religion,Other religion: Brahma Kumari,0
2011,Bexley,E09000004,Total,19019,0,Other religion,Other religion: Brahma Kumari,0
2011,Brent,E09000005,Total,22601,12,Other religion,Other religion: Brahma Kumari,0
2011,Bromley,E09000006,Total,18015,0,Other religion,Other religion: Brahma Kumari,0
2011,Croydon,E09000008,Total,47564,0,Other religion,Other religion: Brahma Kumari,0
2011,Ealing,E09000009,Total,49254,0,Other religion,Other religion: Brahma Kumari,0
2011,Enfield,E09000010,Total,-21324,0,Other religion,Other religion: Brahma Kumari,0
2011,Greenwich,E09000011,Total,10048,0,Other religion,Other religion: Brahma Kumari,0
2011,Harrow,E09000015,Total,17315,2,Other religion,Other religion: Brahma Kumari,0
2011,Havering,E09000016,Total,9979,0,Other religion,Other religion: Brahma Kumari,0
2011,Hillingdon,E09000017,Total,26170,0,Other religion,Other religion: Brahma Kumari,0
2011,Hounslow,E09000018,Total,22338,0,Other religion,Other religion: Brahma Kumari,0
2011,Kingston upon Thames,E09000021,Total,655,0,Other religion,Other religion: Brahma Kumari,0
2011,Merton,E09000024,Total,2833,0,Other religion,Other religion: Brahma Kumari,0
2011,Redbridge,E09000026,Total,11373,0,Other religion,Other religion: Brahma Kumari,0
2011,Richmond upon Thames,E09000027,Total,-3410,0,Other religion,Other religion: Brahma Kumari,0
2011,Sutton,E09000029,Total,25169,0,Other religion,Other religion: Brahma Kumari,0
2011,Waltham Forest,E09000031,Total,3687,0,Other religion,Other religion: Brahma Kumari,0
2011,Camden,E09000007,Total,2063,0,Other religion,Other religion: Chinese Religion,0
2011,City of London,E09000001,Total,-241,0,Other religion,Other religion: Chinese Religion,0
2011,Hackney,E09000012,Total,21248,2,Other religion,Other religion: Chinese Religion,0
2011,Hammersmith and Fulham,E09000013,Total,11155,0,Other religion,Other religion: Chinese Religion,0
2011,Haringey,E09000014,Total,17794,1,Other religion,Other religion: Chinese Religion,0
2011,Islington,E09000019,Total,15869,0,Other religion,Other religion: Chinese Religion,0
2011,Kensington and Chelsea,E09000020,Total,8707,0,Other religion,Other religion: Chinese Religion,0
2011,Lambeth,E09000022,Total,38917,0,Other religion,Other religion: Chinese Religion,0
2011,Lewisham,E09000023,Total,32964,1,Other religion,Other religion: Chinese Religion,0
2011,Newham,E09000025,Total,12654,0,Other religion,Other religion: Chinese Religion,0
2011,Southwark,E09000028,Total,33787,0,Other religion,Other religion: Chinese Religion,0
2011,Tower Hamlets,E09000030,Total,9715,0,Other religion,Other religion: Chinese Religion,0
2011,Wandsworth,E09000032,Total,24250,0,Other religion,Other religion: Chinese Religion,0
2011,Westminster,E09000033,Total,9413,0,Other religion,Other religion: Chinese Religion,0
2011,Barking and Dagenham,E09000002,Total,14392,0,Other religion,Other religion: Chinese Religion,0
2011,Barnet,E09000003,Total,31904,0,Other religion,Other religion: Chinese Religion,0
2011,Bexley,E09000004,Total,19019,0,Other religion,Other religion: Chinese Religion,0
2011,Brent,E09000005,Total,22601,0,Other religion,Other religion: Chinese Religion,0
2011,Bromley,E09000006,Total,18015,0,Other religion,Other religion: Chinese Religion,0
2011,Croydon,E09000008,Total,47564,0,Other religion,Other religion: Chinese Religion,0
2011,Ealing,E09000009,Total,49254,0,Other religion,Other religion: Chinese Religion,0
2011,Enfield,E09000010,Total,-21324,0,Other religion,Other religion: Chinese Religion,0
2011,Greenwich,E09000011,Total,10048,0,Other religion,Other religion: Chinese Religion,0
2011,Harrow,E09000015,Total,17315,0,Other religion,Other religion: Chinese Religion,0
2011,Havering,E09000016,Total,9979,0,Other religion,Other religion: Chinese Religion,0
2011,Hillingdon,E09000017,Total,26170,0,Other religion,Other religion: Chinese Religion,0
2011,Hounslow,E09000018,Total,22338,0,Other religion,Other religion: Chinese Religion,0
2011,Kingston upon Thames,E09000021,Total,655,0,Other religion,Other religion: Chinese Religion,0
2011,Merton,E09000024,Total,2833,0,Other religion,Other religion: Chinese Religion,0
2011,Redbridge,E09000026,Total,11373,0,Other religion,Other religion: Chinese Religion,0
2011,Richmond upon Thames,E09000027,Total,-3410,0,Other religion,Other religion: Chinese Religion,0
2011,Sutton,E09000029,Total,25169,0,Other religion,Other religion: Chinese Religion,0
2011,Waltham Forest,E09000031,Total,3687,2,Other religion,Other religion: Chinese Religion,0
2011,Camden,E09000007,Total,2063,0,Other religion,Other religion: Church of All Religion,0
2011,City of London,E09000001,Total,-241,0,Other religion,Other religion: Church of All Religion,0
2011,Hackney,E09000012,Total,21248,0,Other religion,Other religion: Church of All Religion,0
2011,Hammersmith and Fulham,E09000013,Total,11155,0,Other religion,Other religion: Church of All Religion,0
2011,Haringey,E09000014,Total,17794,0,Other religion,Other religion: Church of All Religion,0
2011,Islington,E09000019,Total,15869,1,Other religion,Other religion: Church of All Religion,0
2011,Kensington and Chelsea,E09000020,Total,8707,0,Other religion,Other religion: Church of All Religion,0
2011,Lambeth,E09000022,Total,38917,0,Other religion,Other religion: Church of All Religion,0
2011,Lewisham,E09000023,Total,32964,0,Other religion,Other religion: Church of All Religion,0
2011,Newham,E09000025,Total,12654,0,Other religion,Other religion: Church of All Religion,0
2011,Southwark,E09000028,Total,33787,0,Other religion,Other religion: Church of All Religion,0
2011,Tower Hamlets,E09000030,Total,9715,-1,Other religion,Other religion: Church of All Religion,0
2011,Wandsworth,E09000032,Total,24250,0,Other religion,Other religion: Church of All Religion,0
2011,Westminster,E09000033,Total,9413,1,Other religion,Other religion: Church of All Religion,0
2011,Barking and Dagenham,E09000002,Total,14392,0,Other religion,Other religion: Church of All Religion,0
2011,Barnet,E09000003,Total,31904,0,Other religion,Other religion: Church of All Religion,0
2011,Bexley,E09000004,Total,19019,0,Other religion,Other religion: Church of All Religion,0
2011,Brent,E09000005,Total,22601,0,Other religion,Other religion: Church of All Religion,0
2011,Bromley,E09000006,Total,18015,0,Other religion,Other religion: Church of All Religion,0
2011,Croydon,E09000008,Total,47564,1,Other religion,Other religion: Church of All Religion,0
2011,Ealing,E09000009,Total,49254,0,Other religion,Other religion: Church of All Religion,0
2011,Enfield,E09000010,Total,-21324,0,Other religion,Other religion: Church of All Religion,0
2011,Greenwich,E09000011,Total,10048,0,Other religion,Other religion: Church of All Religion,0
2011,Harrow,E09000015,Total,17315,0,Other religion,Other religion: Church of All Religion,0
2011,Havering,E09000016,Total,9979,0,Other religion,Other religion: Church of All Religion,0
2011,Hillingdon,E09000017,Total,26170,0,Other religion,Other religion: Church of All Religion,0
2011,Hounslow,E09000018,Total,22338,0,Other religion,Other religion: Church of All Religion,0
2011,Kingston upon Thames,E09000021,Total,655,0,Other religion,Other religion: Church of All Religion,0
2011,Merton,E09000024,Total,2833,0,Other religion,Other religion: Church of All Religion,0
2011,Redbridge,E09000026,Total,11373,0,Other religion,Other religion: Church of All Religion,0
2011,Richmond upon Thames,E09000027,Total,-3410,0,Other religion,Other religion: Church of All Religion,0
2011,Sutton,E09000029,Total,25169,0,Other religion,Other religion: Church of All Religion,0
2011,Waltham Forest,E09000031,Total,3687,0,Other religion,Other religion: Church of All Religion,0
2011,Camden,E09000007,Total,2063,0,Other religion,Other religion: Confucianist,0
2011,City of London,E09000001,Total,-241,0,Other religion,Other religion: Confucianist,0
2011,Hackney,E09000012,Total,21248,0,Other religion,Other religion: Confucianist,0
2011,Hammersmith and Fulham,E09000013,Total,11155,0,Other religion,Other religion: Confucianist,0
2011,Haringey,E09000014,Total,17794,0,Other religion,Other religion: Confucianist,0
2011,Islington,E09000019,Total,15869,0,Other religion,Other religion: Confucianist,0
2011,Kensington and Chelsea,E09000020,Total,8707,0,Other religion,Other religion: Confucianist,0
2011,Lambeth,E09000022,Total,38917,0,Other religion,Other religion: Confucianist,0
2011,Lewisham,E09000023,Total,32964,0,Other religion,Other religion: Confucianist,0
2011,Newham,E09000025,Total,12654,0,Other religion,Other religion: Confucianist,0
2011,Southwark,E09000028,Total,33787,0,Other religion,Other religion: Confucianist,0
2011,Tower Hamlets,E09000030,Total,9715,0,Other religion,Other religion: Confucianist,0
2011,Wandsworth,E09000032,Total,24250,0,Other religion,Other religion: Confucianist,0
2011,Westminster,E09000033,Total,9413,0,Other religion,Other religion: Confucianist,0
2011,Barking and Dagenham,E09000002,Total,14392,0,Other religion,Other religion: Confucianist,0
2011,Barnet,E09000003,Total,31904,0,Other religion,Other religion: Confucianist,0
2011,Bexley,E09000004,Total,19019,0,Other religion,Other religion: Confucianist,0
2011,Brent,E09000005,Total,22601,0,Other religion,Other religion: Confucianist,0
2011,Bromley,E09000006,Total,18015,0,Other religion,Other religion: Confucianist,0
2011,Croydon,E09000008,Total,47564,0,Other religion,Other religion: Confucianist,0
2011,Ealing,E09000009,Total,49254,0,Other religion,Other religion: Confucianist,0
2011,Enfield,E09000010,Total,-21324,0,Other religion,Other religion: Confucianist,0
2011,Greenwich,E09000011,Total,10048,0,Other religion,Other religion: Confucianist,0
2011,Harrow,E09000015,Total,17315,0,Other religion,Other religion: Confucianist,0
2011,Havering,E09000016,Total,9979,0,Other religion,Other religion: Confucianist,0
2011,Hillingdon,E09000017,Total,26170,0,Other religion,Other religion: Confucianist,0
2011,Hounslow,E09000018,Total,22338,0,Other religion,Other religion: Confucianist,0
2011,Kingston upon Thames,E09000021,Total,655,0,Other religion,Other religion: Confucianist,0
2011,Merton,E09000024,Total,2833,0,Other religion,Other religion: Confucianist,0
2011,Redbridge,E09000026,Total,11373,0,Other religion,Other religion: Confucianist,0
2011,Richmond upon Thames,E09000027,Total,-3410,0,Other religion,Other religion: Confucianist,0
2011,Sutton,E09000029,Total,25169,0,Other religion,Other religion: Confucianist,0
2011,Waltham Forest,E09000031,Total,3687,0,Other religion,Other religion: Confucianist,0
2011,Camden,E09000007,Total,2063,0,Other religion,Other religion: Deist,0
2011,City of London,E09000001,Total,-241,0,Other religion,Other religion: Deist,0
2011,Hackney,E09000012,Total,21248,0,Other religion,Other religion: Deist,0
2011,Hammersmith and Fulham,E09000013,Total,11155,-1,Other religion,Other religion: Deist,0
2011,Haringey,E09000014,Total,17794,0,Other religion,Other religion: Deist,0
2011,Islington,E09000019,Total,15869,2,Other religion,Other religion: Deist,0
2011,Kensington and Chelsea,E09000020,Total,8707,0,Other religion,Other religion: Deist,0
2011,Lambeth,E09000022,Total,38917,0,Other religion,Other religion: Deist,0
2011,Lewisham,E09000023,Total,32964,-1,Other religion,Other religion: Deist,0
2011,Newham,E09000025,Total,12654,0,Other religion,Other religion: Deist,0
2011,Southwark,E09000028,Total,33787,-1,Other religion,Other religion: Deist,0
2011,Tower Hamlets,E09000030,Total,9715,3,Other religion,Other religion: Deist,0
2011,Wandsworth,E09000032,Total,24250,0,Other religion,Other religion: Deist,0
2011,Westminster,E09000033,Total,9413,1,Other religion,Other religion: Deist,0
2011,Barking and Dagenham,E09000002,Total,14392,1,Other religion,Other religion: Deist,0
2011,Barnet,E09000003,Total,31904,1,Other religion,Other religion: Deist,0
2011,Bexley,E09000004,Total,19019,0,Other religion,Other religion: Deist,0
2011,Brent,E09000005,Total,22601,2,Other religion,Other religion: Deist,0
2011,Bromley,E09000006,Total,18015,0,Other religion,Other religion: Deist,0
2011,Croydon,E09000008,Total,47564,0,Other religion,Other religion: Deist,0
2011,Ealing,E09000009,Total,49254,0,Other religion,Other religion: Deist,0
2011,Enfield,E09000010,Total,-21324,0,Other religion,Other religion: Deist,0
2011,Greenwich,E09000011,Total,10048,1,Other religion,Other religion: Deist,0
2011,Harrow,E09000015,Total,17315,0,Other religion,Other religion: Deist,0
2011,Havering,E09000016,Total,9979,0,Other religion,Other religion: Deist,0
2011,Hillingdon,E09000017,Total,26170,0,Other religion,Other religion: Deist,0
2011,Hounslow,E09000018,Total,22338,1,Other religion,Other religion: Deist,0
2011,Kingston upon Thames,E09000021,Total,655,0,Other religion,Other religion: Deist,0
2011,Merton,E09000024,Total,2833,2,Other religion,Other religion: Deist,0
2011,Redbridge,E09000026,Total,11373,0,Other religion,Other religion: Deist,0
2011,Richmond upon Thames,E09000027,Total,-3410,1,Other religion,Other religion: Deist,0
2011,Sutton,E09000029,Total,25169,0,Other religion,Other religion: Deist,0
2011,Waltham Forest,E09000031,Total,3687,0,Other religion,Other religion: Deist,0
2011,Camden,E09000007,Total,2063,1,Other religion,Other religion: Druid,0
2011,City of London,E09000001,Total,-241,0,Other religion,Other religion: Druid,0
2011,Hackney,E09000012,Total,21248,1,Other religion,Other religion: Druid,0
2011,Hammersmith and Fulham,E09000013,Total,11155,0,Other religion,Other religion: Druid,0
2011,Haringey,E09000014,Total,17794,2,Other religion,Other religion: Druid,0
2011,Islington,E09000019,Total,15869,0,Other religion,Other religion: Druid,0
2011,Kensington and Chelsea,E09000020,Total,8707,1,Other religion,Other religion: Druid,0
2011,Lambeth,E09000022,Total,38917,3,Other religion,Other religion: Druid,0
2011,Lewisham,E09000023,Total,32964,0,Other religion,Other religion: Druid,0
2011,Newham,E09000025,Total,12654,1,Other religion,Other religion: Druid,0
2011,Southwark,E09000028,Total,33787,0,Other religion,Other religion: Druid,0
2011,Tower Hamlets,E09000030,Total,9715,1,Other religion,Other religion: Druid,0
2011,Wandsworth,E09000032,Total,24250,1,Other religion,Other religion: Druid,0
2011,Westminster,E09000033,Total,9413,1,Other religion,Other religion: Druid,0
2011,Barking and Dagenham,E09000002,Total,14392,-1,Other religion,Other religion: Druid,0
2011,Barnet,E09000003,Total,31904,2,Other religion,Other religion: Druid,0
2011,Bexley,E09000004,Total,19019,-2,Other religion,Other religion: Druid,0
2011,Brent,E09000005,Total,22601,1,Other religion,Other religion: Druid,0
2011,Bromley,E09000006,Total,18015,2,Other religion,Other religion: Druid,0
2011,Croydon,E09000008,Total,47564,-3,Other religion,Other religion: Druid,0
2011,Ealing,E09000009,Total,49254,1,Other religion,Other religion: Druid,0
2011,Enfield,E09000010,Total,-21324,1,Other religion,Other religion: Druid,0
2011,Greenwich,E09000011,Total,10048,1,Other religion,Other religion: Druid,0
2011,Harrow,E09000015,Total,17315,0,Other religion,Other religion: Druid,0
2011,Havering,E09000016,Total,9979,0,Other religion,Other religion: Druid,0
2011,Hillingdon,E09000017,Total,26170,0,Other religion,Other religion: Druid,0
2011,Hounslow,E09000018,Total,22338,0,Other religion,Other religion: Druid,0
2011,Kingston upon Thames,E09000021,Total,655,0,Other religion,Other religion: Druid,0
2011,Merton,E09000024,Total,2833,0,Other religion,Other religion: Druid,0
2011,Redbridge,E09000026,Total,11373,0,Other religion,Other religion: Druid,0
2011,Richmond upon Thames,E09000027,Total,-3410,1,Other religion,Other religion: Druid,0
2011,Sutton,E09000029,Total,25169,0,Other religion,Other religion: Druid,0
2011,Waltham Forest,E09000031,Total,3687,1,Other religion,Other religion: Druid,0
2011,Camden,E09000007,Total,2063,1,Other religion,Other religion: Druze,0
2011,City of London,E09000001,Total,-241,0,Other religion,Other religion: Druze,0
2011,Hackney,E09000012,Total,21248,0,Other religion,Other religion: Druze,0
2011,Hammersmith and Fulham,E09000013,Total,11155,0,Other religion,Other religion: Druze,0
2011,Haringey,E09000014,Total,17794,1,Other religion,Other religion: Druze,0
2011,Islington,E09000019,Total,15869,-1,Other religion,Other religion: Druze,0
2011,Kensington and Chelsea,E09000020,Total,8707,2,Other religion,Other religion: Druze,0
2011,Lambeth,E09000022,Total,38917,0,Other religion,Other religion: Druze,0
2011,Lewisham,E09000023,Total,32964,0,Other religion,Other religion: Druze,0
2011,Newham,E09000025,Total,12654,0,Other religion,Other religion: Druze,0
2011,Southwark,E09000028,Total,33787,0,Other religion,Other religion: Druze,0
2011,Tower Hamlets,E09000030,Total,9715,0,Other religion,Other religion: Druze,0
2011,Wandsworth,E09000032,Total,24250,0,Other religion,Other religion: Druze,0
2011,Westminster,E09000033,Total,9413,21,Other religion,Other religion: Druze,0
2011,Barking and Dagenham,E09000002,Total,14392,-1,Other religion,Other religion: Druze,0
2011,Barnet,E09000003,Total,31904,0,Other religion,Other religion: Druze,0
2011,Bexley,E09000004,Total,19019,0,Other religion,Other religion: Druze,0
2011,Brent,E09000005,Total,22601,5,Other religion,Other religion: Druze,0
2011,Bromley,E09000006,Total,18015,0,Other religion,Other religion: Druze,0
2011,Croydon,E09000008,Total,47564,0,Other religion,Other religion: Druze,0
2011,Ealing,E09000009,Total,49254,5,Other religion,Other religion: Druze,0
2011,Enfield,E09000010,Total,-21324,1,Other religion,Other religion: Druze,0
2011,Greenwich,E09000011,Total,10048,0,Other religion,Other religion: Druze,0
2011,Harrow,E09000015,Total,17315,0,Other religion,Other religion: Druze,0
2011,Havering,E09000016,Total,9979,0,Other religion,Other religion: Druze,0
2011,Hillingdon,E09000017,Total,26170,0,Other religion,Other religion: Druze,0
2011,Hounslow,E09000018,Total,22338,8,Other religion,Other religion: Druze,0
2011,Kingston upon Thames,E09000021,Total,655,2,Other religion,Other religion: Druze,0
2011,Merton,E09000024,Total,2833,0,Other religion,Other religion: Druze,0
2011,Redbridge,E09000026,Total,11373,1,Other religion,Other religion: Druze,0
2011,Richmond upon Thames,E09000027,Total,-3410,1,Other religion,Other religion: Druze,0
2011,Sutton,E09000029,Total,25169,0,Other religion,Other religion: Druze,0
2011,Waltham Forest,E09000031,Total,3687,0,Other religion,Other religion: Druze,0
2011,Camden,E09000007,Total,2063,0,Other religion,Other religion: Eckankar,0
2011,City of London,E09000001,Total,-241,0,Other religion,Other religion: Eckankar,0
2011,Hackney,E09000012,Total,21248,1,Other religion,Other religion: Eckankar,0
2011,Hammersmith and Fulham,E09000013,Total,11155,0,Other religion,Other religion: Eckankar,0
2011,Haringey,E09000014,Total,17794,0,Other religion,Other religion: Eckankar,0
2011,Islington,E09000019,Total,15869,0,Other religion,Other religion: Eckankar,0
2011,Kensington and Chelsea,E09000020,Total,8707,0,Other religion,Other religion: Eckankar,0
2011,Lambeth,E09000022,Total,38917,0,Other religion,Other religion: Eckankar,0
2011,Lewisham,E09000023,Total,32964,0,Other religion,Other religion: Eckankar,0
2011,Newham,E09000025,Total,12654,1,Other religion,Other religion: Eckankar,0
2011,Southwark,E09000028,Total,33787,1,Other religion,Other religion: Eckankar,0
2011,Tower Hamlets,E09000030,Total,9715,0,Other religion,Other religion: Eckankar,0
2011,Wandsworth,E09000032,Total,24250,0,Other religion,Other religion: Eckankar,0
2011,Westminster,E09000033,Total,9413,0,Other religion,Other religion: Eckankar,0
2011,Barking and Dagenham,E09000002,Total,14392,0,Other religion,Other religion: Eckankar,0
2011,Barnet,E09000003,Total,31904,1,Other religion,Other religion: Eckankar,0
2011,Bexley,E09000004,Total,19019,0,Other religion,Other religion: Eckankar,0
2011,Brent,E09000005,Total,22601,1,Other religion,Other religion: Eckankar,0
2011,Bromley,E09000006,Total,18015,0,Other religion,Other religion: Eckankar,0
2011,Croydon,E09000008,Total,47564,0,Other religion,Other religion: Eckankar,0
2011,Ealing,E09000009,Total,49254,0,Other religion,Other religion: Eckankar,0
