date,geography,geography_code,Rural_Urban,total_pop,value,religion,religion_det,percs
2011,Lambeth,E09000022,Total,342003,5,Other religion,Other religion: Animism,0
2011,Lewisham,E09000023,Total,308849,5,Other religion,Other religion: Animism,0
2011,Newham,E09000025,Total,320638,1,Other religion,Other religion: Animism,0
2011,Southwark,E09000028,Total,322070,8,Other religion,Other religion: Animism,0
2011,Tower Hamlets,E09000030,Total,263811,3,Other religion,Other religion: Animism,0
2011,Wandsworth,E09000032,Total,331245,4,Other religion,Other religion: Animism,0
2011,Westminster,E09000033,Total,228809,4,Other religion,Other religion: Animism,0
2011,Barking and Dagenham,E09000002,Total,200303,1,Other religion,Other religion: Animism,0
2011,Barnet,E09000003,Total,388290,6,Other religion,Other religion: Animism,0
2011,Bexley,E09000004,Total,251016,0,Other religion,Other religion: Animism,0
2011,Brent,E09000005,Total,333816,0,Other religion,Other religion: Animism,0
2011,Bromley,E09000006,Total,327407,0,Other religion,Other religion: Animism,0
2011,Croydon,E09000008,Total,410942,0,Other religion,Other religion: Animism,0
2011,Ealing,E09000009,Total,387703,1,Other religion,Other religion: Animism,0
2011,Enfield,E09000010,Total,291142,1,Other religion,Other religion: Animism,0
2011,Greenwich,E09000011,Total,264605,2,Other religion,Other religion: Animism,0
2011,Harrow,E09000015,Total,256371,2,Other religion,Other religion: Animism,0
2011,Havering,E09000016,Total,247211,1,Other religion,Other religion: Animism,0
2011,Hillingdon,E09000017,Total,300106,1,Other religion,Other religion: Animism,0
2011,Hounslow,E09000018,Total,276295,1,Other religion,Other religion: Animism,0
2011,Kingston upon Thames,E09000021,Total,160715,2,Other religion,Other religion: Animism,0
2011,Merton,E09000024,Total,202526,0,Other religion,Other religion: Animism,0
2011,Redbridge,E09000026,Total,290343,1,Other religion,Other religion: Animism,0
2011,Richmond upon Thames,E09000027,Total,183580,2,Other religion,Other religion: Animism,0
2011,Sutton,E09000029,Total,215315,2,Other religion,Other religion: Animism,0
2011,Waltham Forest,E09000031,Total,261936,3,Other religion,Other religion: Animism,0
2011,Camden,E09000007,Total,222401,87,Other religion,Other religion: Baha'i,0
2011,City of London,E09000001,Total,7134,0,Other religion,Other religion: Baha'i,0
2011,Hackney,E09000012,Total,267518,17,Other religion,Other religion: Baha'i,0
2011,Hammersmith and Fulham,E09000013,Total,193648,62,Other religion,Other religion: Baha'i,0
2011,Haringey,E09000014,Total,272720,47,Other religion,Other religion: Baha'i,0
2011,Islington,E09000019,Total,221994,25,Other religion,Other religion: Baha'i,0
2011,Kensington and Chelsea,E09000020,Total,167356,98,Other religion,Other religion: Baha'i,0.1
2011,Lambeth,E09000022,Total,342003,26,Other religion,Other religion: Baha'i,0
2011,Lewisham,E09000023,Total,308849,31,Other religion,Other religion: Baha'i,0
2011,Newham,E09000025,Total,320638,30,Other religion,Other religion: Baha'i,0
2011,Southwark,E09000028,Total,322070,40,Other religion,Other religion: Baha'i,0
2011,Tower Hamlets,E09000030,Total,263811,25,Other religion,Other religion: Baha'i,0
2011,Wandsworth,E09000032,Total,331245,53,Other religion,Other religion: Baha'i,0
2011,Westminster,E09000033,Total,228809,79,Other religion,Other religion: Baha'i,0
2011,Barking and Dagenham,E09000002,Total,200303,21,Other religion,Other religion: Baha'i,0
2011,Barnet,E09000003,Total,388290,101,Other religion,Other religion: Baha'i,0
2011,Bexley,E09000004,Total,251016,11,Other religion,Other religion: Baha'i,0
2011,Brent,E09000005,Total,333816,51,Other religion,Other religion: Baha'i,0
2011,Bromley,E09000006,Total,327407,25,Other religion,Other religion: Baha'i,0
2011,Croydon,E09000008,Total,410942,22,Other religion,Other religion: Baha'i,0
2011,Ealing,E09000009,Total,387703,53,Other religion,Other religion: Baha'i,0
2011,Enfield,E09000010,Total,291142,31,Other religion,Other religion: Baha'i,0
2011,Greenwich,E09000011,Total,264605,39,Other religion,Other religion: Baha'i,0
2011,Harrow,E09000015,Total,256371,50,Other religion,Other religion: Baha'i,0
2011,Havering,E09000016,Total,247211,24,Other religion,Other religion: Baha'i,0
2011,Hillingdon,E09000017,Total,300106,35,Other religion,Other religion: Baha'i,0
2011,Hounslow,E09000018,Total,276295,31,Other religion,Other religion: Baha'i,0
2011,Kingston upon Thames,E09000021,Total,160715,46,Other religion,Other religion: Baha'i,0
2011,Merton,E09000024,Total,202526,37,Other religion,Other religion: Baha'i,0
2011,Redbridge,E09000026,Total,290343,22,Other religion,Other religion: Baha'i,0
2011,Richmond upon Thames,E09000027,Total,183580,46,Other religion,Other religion: Baha'i,0
2011,Sutton,E09000029,Total,215315,24,Other religion,Other religion: Baha'i,0
2011,Waltham Forest,E09000031,Total,261936,19,Other religion,Other religion: Baha'i,0
2011,Camden,E09000007,Total,222401,51,Other religion,Other religion: Believe in God,0
2011,City of London,E09000001,Total,7134,0,Other religion,Other religion: Believe in God,0
2011,Hackney,E09000012,Total,267518,57,Other religion,Other religion: Believe in God,0
2011,Hammersmith and Fulham,E09000013,Total,193648,24,Other religion,Other religion: Believe in God,0
2011,Haringey,E09000014,Total,272720,45,Other religion,Other religion: Believe in God,0
2011,Islington,E09000019,Total,221994,41,Other religion,Other religion: Believe in God,0
2011,Kensington and Chelsea,E09000020,Total,167356,23,Other religion,Other religion: Believe in God,0
2011,Lambeth,E09000022,Total,342003,54,Other religion,Other religion: Believe in God,0
2011,Lewisham,E09000023,Total,308849,35,Other religion,Other religion: Believe in God,0
2011,Newham,E09000025,Total,320638,29,Other religion,Other religion: Believe in God,0
2011,Southwark,E09000028,Total,322070,43,Other religion,Other religion: Believe in God,0
2011,Tower Hamlets,E09000030,Total,263811,18,Other religion,Other religion: Believe in God,0
2011,Wandsworth,E09000032,Total,331245,31,Other religion,Other religion: Believe in God,0
2011,Westminster,E09000033,Total,228809,65,Other religion,Other religion: Believe in God,0
2011,Barking and Dagenham,E09000002,Total,200303,22,Other religion,Other religion: Believe in God,0
2011,Barnet,E09000003,Total,388290,54,Other religion,Other religion: Believe in God,0
2011,Bexley,E09000004,Total,251016,38,Other religion,Other religion: Believe in God,0
2011,Brent,E09000005,Total,333816,43,Other religion,Other religion: Believe in God,0
2011,Bromley,E09000006,Total,327407,33,Other religion,Other religion: Believe in God,0
2011,Croydon,E09000008,Total,410942,44,Other religion,Other religion: Believe in God,0
2011,Ealing,E09000009,Total,387703,26,Other religion,Other religion: Believe in God,0
2011,Enfield,E09000010,Total,291142,70,Other religion,Other religion: Believe in God,0
2011,Greenwich,E09000011,Total,264605,32,Other religion,Other religion: Believe in God,0
2011,Harrow,E09000015,Total,256371,17,Other religion,Other religion: Believe in God,0
2011,Havering,E09000016,Total,247211,4,Other religion,Other religion: Believe in God,0
2011,Hillingdon,E09000017,Total,300106,16,Other religion,Other religion: Believe in God,0
2011,Hounslow,E09000018,Total,276295,23,Other religion,Other religion: Believe in God,0
2011,Kingston upon Thames,E09000021,Total,160715,9,Other religion,Other religion: Believe in God,0
2011,Merton,E09000024,Total,202526,17,Other religion,Other religion: Believe in God,0
2011,Redbridge,E09000026,Total,290343,5,Other religion,Other religion: Believe in God,0
2011,Richmond upon Thames,E09000027,Total,183580,12,Other religion,Other religion: Believe in God,0
2011,Sutton,E09000029,Total,215315,9,Other religion,Other religion: Believe in God,0
2011,Waltham Forest,E09000031,Total,261936,34,Other religion,Other religion: Believe in God,0
2011,Camden,E09000007,Total,222401,4,Other religion,Other religion: Brahma Kumari,0
2011,City of London,E09000001,Total,7134,0,Other religion,Other religion: Brahma Kumari,0
2011,Hackney,E09000012,Total,267518,1,Other religion,Other religion: Brahma Kumari,0
2011,Hammersmith and Fulham,E09000013,Total,193648,1,Other religion,Other religion: Brahma Kumari,0
2011,Haringey,E09000014,Total,272720,2,Other religion,Other religion: Brahma Kumari,0
2011,Islington,E09000019,Total,221994,0,Other religion,Other religion: Brahma Kumari,0
2011,Kensington and Chelsea,E09000020,Total,167356,7,Other religion,Other religion: Brahma Kumari,0
2011,Lambeth,E09000022,Total,342003,2,Other religion,Other religion: Brahma Kumari,0
2011,Lewisham,E09000023,Total,308849,4,Other religion,Other religion: Brahma Kumari,0
2011,Newham,E09000025,Total,320638,0,Other religion,Other religion: Brahma Kumari,0
2011,Southwark,E09000028,Total,322070,1,Other religion,Other religion: Brahma Kumari,0
2011,Tower Hamlets,E09000030,Total,263811,0,Other religion,Other religion: Brahma Kumari,0
2011,Wandsworth,E09000032,Total,331245,4,Other religion,Other religion: Brahma Kumari,0
2011,Westminster,E09000033,Total,228809,0,Other religion,Other religion: Brahma Kumari,0
2011,Barking and Dagenham,E09000002,Total,200303,0,Other religion,Other religion: Brahma Kumari,0
2011,Barnet,E09000003,Total,388290,15,Other religion,Other religion: Brahma Kumari,0
2011,Bexley,E09000004,Total,251016,0,Other religion,Other religion: Brahma Kumari,0
2011,Brent,E09000005,Total,333816,100,Other religion,Other religion: Brahma Kumari,0
2011,Bromley,E09000006,Total,327407,2,Other religion,Other religion: Brahma Kumari,0
2011,Croydon,E09000008,Total,410942,0,Other religion,Other religion: Brahma Kumari,0
2011,Ealing,E09000009,Total,387703,19,Other religion,Other religion: Brahma Kumari,0
2011,Enfield,E09000010,Total,291142,1,Other religion,Other religion: Brahma Kumari,0
2011,Greenwich,E09000011,Total,264605,2,Other religion,Other religion: Brahma Kumari,0
2011,Harrow,E09000015,Total,256371,24,Other religion,Other religion: Brahma Kumari,0
2011,Havering,E09000016,Total,247211,7,Other religion,Other religion: Brahma Kumari,0
2011,Hillingdon,E09000017,Total,300106,3,Other religion,Other religion: Brahma Kumari,0
2011,Hounslow,E09000018,Total,276295,3,Other religion,Other religion: Brahma Kumari,0
2011,Kingston upon Thames,E09000021,Total,160715,1,Other religion,Other religion: Brahma Kumari,0
2011,Merton,E09000024,Total,202526,2,Other religion,Other religion: Brahma Kumari,0
2011,Redbridge,E09000026,Total,290343,4,Other religion,Other religion: Brahma Kumari,0
2011,Richmond upon Thames,E09000027,Total,183580,1,Other religion,Other religion: Brahma Kumari,0
2011,Sutton,E09000029,Total,215315,0,Other religion,Other religion: Brahma Kumari,0
2011,Waltham Forest,E09000031,Total,261936,0,Other religion,Other religion: Brahma Kumari,0
2011,Camden,E09000007,Total,222401,3,Other religion,Other religion: Chinese Religion,0
2011,City of London,E09000001,Total,7134,0,Other religion,Other religion: Chinese Religion,0
2011,Hackney,E09000012,Total,267518,16,Other religion,Other religion: Chinese Religion,0
2011,Hammersmith and Fulham,E09000013,Total,193648,0,Other religion,Other religion: Chinese Religion,0
2011,Haringey,E09000014,Total,272720,5,Other religion,Other religion: Chinese Religion,0
2011,Islington,E09000019,Total,221994,2,Other religion,Other religion: Chinese Religion,0
2011,Kensington and Chelsea,E09000020,Total,167356,4,Other religion,Other religion: Chinese Religion,0
2011,Lambeth,E09000022,Total,342003,0,Other religion,Other religion: Chinese Religion,0
2011,Lewisham,E09000023,Total,308849,8,Other religion,Other religion: Chinese Religion,0
2011,Newham,E09000025,Total,320638,1,Other religion,Other religion: Chinese Religion,0
2011,Southwark,E09000028,Total,322070,3,Other religion,Other religion: Chinese Religion,0
2011,Tower Hamlets,E09000030,Total,263811,2,Other religion,Other religion: Chinese Religion,0
2011,Wandsworth,E09000032,Total,331245,1,Other religion,Other religion: Chinese Religion,0
2011,Westminster,E09000033,Total,228809,1,Other religion,Other religion: Chinese Religion,0
2011,Barking and Dagenham,E09000002,Total,200303,0,Other religion,Other religion: Chinese Religion,0
2011,Barnet,E09000003,Total,388290,2,Other religion,Other religion: Chinese Religion,0
2011,Bexley,E09000004,Total,251016,0,Other religion,Other religion: Chinese Religion,0
2011,Brent,E09000005,Total,333816,2,Other religion,Other religion: Chinese Religion,0
2011,Bromley,E09000006,Total,327407,0,Other religion,Other religion: Chinese Religion,0
2011,Croydon,E09000008,Total,410942,2,Other religion,Other religion: Chinese Religion,0
2011,Ealing,E09000009,Total,387703,3,Other religion,Other religion: Chinese Religion,0
2011,Enfield,E09000010,Total,291142,1,Other religion,Other religion: Chinese Religion,0
2011,Greenwich,E09000011,Total,264605,2,Other religion,Other religion: Chinese Religion,0
2011,Harrow,E09000015,Total,256371,1,Other religion,Other religion: Chinese Religion,0
2011,Havering,E09000016,Total,247211,0,Other religion,Other religion: Chinese Religion,0
2011,Hillingdon,E09000017,Total,300106,0,Other religion,Other religion: Chinese Religion,0
2011,Hounslow,E09000018,Total,276295,3,Other religion,Other religion: Chinese Religion,0
2011,Kingston upon Thames,E09000021,Total,160715,0,Other religion,Other religion: Chinese Religion,0
2011,Merton,E09000024,Total,202526,0,Other religion,Other religion: Chinese Religion,0
2011,Redbridge,E09000026,Total,290343,0,Other religion,Other religion: Chinese Religion,0
2011,Richmond upon Thames,E09000027,Total,183580,0,Other religion,Other religion: Chinese Religion,0
2011,Sutton,E09000029,Total,215315,0,Other religion,Other religion: Chinese Religion,0
2011,Waltham Forest,E09000031,Total,261936,12,Other religion,Other religion: Chinese Religion,0
2011,Camden,E09000007,Total,222401,1,Other religion,Other religion: Church of All Religion,0
2011,City of London,E09000001,Total,7134,0,Other religion,Other religion: Church of All Religion,0
2011,Hackney,E09000012,Total,267518,4,Other religion,Other religion: Church of All Religion,0
2011,Hammersmith and Fulham,E09000013,Total,193648,3,Other religion,Other religion: Church of All Religion,0
2011,Haringey,E09000014,Total,272720,0,Other religion,Other religion: Church of All Religion,0
2011,Islington,E09000019,Total,221994,6,Other religion,Other religion: Church of All Religion,0
2011,Kensington and Chelsea,E09000020,Total,167356,6,Other religion,Other religion: Church of All Religion,0
2011,Lambeth,E09000022,Total,342003,11,Other religion,Other religion: Church of All Religion,0
2011,Lewisham,E09000023,Total,308849,3,Other religion,Other religion: Church of All Religion,0
2011,Newham,E09000025,Total,320638,2,Other religion,Other religion: Church of All Religion,0
2011,Southwark,E09000028,Total,322070,5,Other religion,Other religion: Church of All Religion,0
2011,Tower Hamlets,E09000030,Total,263811,2,Other religion,Other religion: Church of All Religion,0
2011,Wandsworth,E09000032,Total,331245,4,Other religion,Other religion: Church of All Religion,0
2011,Westminster,E09000033,Total,228809,8,Other religion,Other religion: Church of All Religion,0
2011,Barking and Dagenham,E09000002,Total,200303,0,Other religion,Other religion: Church of All Religion,0
2011,Barnet,E09000003,Total,388290,1,Other religion,Other religion: Church of All Religion,0
2011,Bexley,E09000004,Total,251016,0,Other religion,Other religion: Church of All Religion,0
2011,Brent,E09000005,Total,333816,9,Other religion,Other religion: Church of All Religion,0
2011,Bromley,E09000006,Total,327407,3,Other religion,Other religion: Church of All Religion,0
2011,Croydon,E09000008,Total,410942,4,Other religion,Other religion: Church of All Religion,0
2011,Ealing,E09000009,Total,387703,5,Other religion,Other religion: Church of All Religion,0
2011,Enfield,E09000010,Total,291142,7,Other religion,Other religion: Church of All Religion,0
2011,Greenwich,E09000011,Total,264605,4,Other religion,Other religion: Church of All Religion,0
2011,Harrow,E09000015,Total,256371,0,Other religion,Other religion: Church of All Religion,0
2011,Havering,E09000016,Total,247211,1,Other religion,Other religion: Church of All Religion,0
2011,Hillingdon,E09000017,Total,300106,3,Other religion,Other religion: Church of All Religion,0
2011,Hounslow,E09000018,Total,276295,5,Other religion,Other religion: Church of All Religion,0
2011,Kingston upon Thames,E09000021,Total,160715,1,Other religion,Other religion: Church of All Religion,0
2011,Merton,E09000024,Total,202526,1,Other religion,Other religion: Church of All Religion,0
2011,Redbridge,E09000026,Total,290343,1,Other religion,Other religion: Church of All Religion,0
2011,Richmond upon Thames,E09000027,Total,183580,2,Other religion,Other religion: Church of All Religion,0
2011,Sutton,E09000029,Total,215315,2,Other religion,Other religion: Church of All Religion,0
2011,Waltham Forest,E09000031,Total,261936,1,Other religion,Other religion: Church of All Religion,0
2011,Camden,E09000007,Total,222401,2,Other religion,Other religion: Confucianist,0
2011,City of London,E09000001,Total,7134,1,Other religion,Other religion: Confucianist,0
2011,Hackney,E09000012,Total,267518,0,Other religion,Other religion: Confucianist,0
2011,Hammersmith and Fulham,E09000013,Total,193648,0,Other religion,Other religion: Confucianist,0
2011,Haringey,E09000014,Total,272720,1,Other religion,Other religion: Confucianist,0
2011,Islington,E09000019,Total,221994,2,Other religion,Other religion: Confucianist,0
2011,Kensington and Chelsea,E09000020,Total,167356,0,Other religion,Other religion: Confucianist,0
2011,Lambeth,E09000022,Total,342003,2,Other religion,Other religion: Confucianist,0
2011,Lewisham,E09000023,Total,308849,4,Other religion,Other religion: Confucianist,0
2011,Newham,E09000025,Total,320638,0,Other religion,Other religion: Confucianist,0
2011,Southwark,E09000028,Total,322070,2,Other religion,Other religion: Confucianist,0
2011,Tower Hamlets,E09000030,Total,263811,1,Other religion,Other religion: Confucianist,0
2011,Wandsworth,E09000032,Total,331245,0,Other religion,Other religion: Confucianist,0
2011,Westminster,E09000033,Total,228809,7,Other religion,Other religion: Confucianist,0
2011,Barking and Dagenham,E09000002,Total,200303,0,Other religion,Other religion: Confucianist,0
2011,Barnet,E09000003,Total,388290,2,Other religion,Other religion: Confucianist,0
2011,Bexley,E09000004,Total,251016,1,Other religion,Other religion: Confucianist,0
2011,Brent,E09000005,Total,333816,0,Other religion,Other religion: Confucianist,0
2011,Bromley,E09000006,Total,327407,1,Other religion,Other religion: Confucianist,0
2011,Croydon,E09000008,Total,410942,0,Other religion,Other religion: Confucianist,0
2011,Ealing,E09000009,Total,387703,0,Other religion,Other religion: Confucianist,0
2011,Enfield,E09000010,Total,291142,0,Other religion,Other religion: Confucianist,0
2011,Greenwich,E09000011,Total,264605,2,Other religion,Other religion: Confucianist,0
2011,Harrow,E09000015,Total,256371,1,Other religion,Other religion: Confucianist,0
2011,Havering,E09000016,Total,247211,1,Other religion,Other religion: Confucianist,0
2011,Hillingdon,E09000017,Total,300106,0,Other religion,Other religion: Confucianist,0
2011,Hounslow,E09000018,Total,276295,0,Other religion,Other religion: Confucianist,0
2011,Kingston upon Thames,E09000021,Total,160715,2,Other religion,Other religion: Confucianist,0
2011,Merton,E09000024,Total,202526,1,Other religion,Other religion: Confucianist,0
2011,Redbridge,E09000026,Total,290343,0,Other religion,Other religion: Confucianist,0
2011,Richmond upon Thames,E09000027,Total,183580,0,Other religion,Other religion: Confucianist,0
2011,Sutton,E09000029,Total,215315,0,Other religion,Other religion: Confucianist,0
2011,Waltham Forest,E09000031,Total,261936,0,Other religion,Other religion: Confucianist,0
2011,Camden,E09000007,Total,222401,18,Other religion,Other religion: Deist,0
2011,City of London,E09000001,Total,7134,0,Other religion,Other religion: Deist,0
2011,Hackney,E09000012,Total,267518,8,Other religion,Other religion: Deist,0
2011,Hammersmith and Fulham,E09000013,Total,193648,6,Other religion,Other religion: Deist,0
2011,Haringey,E09000014,Total,272720,8,Other religion,Other religion: Deist,0
2011,Islington,E09000019,Total,221994,14,Other religion,Other religion: Deist,0
2011,Kensington and Chelsea,E09000020,Total,167356,7,Other religion,Other religion: Deist,0
2011,Lambeth,E09000022,Total,342003,8,Other religion,Other religion: Deist,0
2011,Lewisham,E09000023,Total,308849,4,Other religion,Other religion: Deist,0
2011,Newham,E09000025,Total,320638,4,Other religion,Other religion: Deist,0
2011,Southwark,E09000028,Total,322070,12,Other religion,Other religion: Deist,0
2011,Tower Hamlets,E09000030,Total,263811,19,Other religion,Other religion: Deist,0
2011,Wandsworth,E09000032,Total,331245,11,Other religion,Other religion: Deist,0
2011,Westminster,E09000033,Total,228809,12,Other religion,Other religion: Deist,0
2011,Barking and Dagenham,E09000002,Total,200303,5,Other religion,Other religion: Deist,0
2011,Barnet,E09000003,Total,388290,11,Other religion,Other religion: Deist,0
2011,Bexley,E09000004,Total,251016,4,Other religion,Other religion: Deist,0
2011,Brent,E09000005,Total,333816,9,Other religion,Other religion: Deist,0
2011,Bromley,E09000006,Total,327407,10,Other religion,Other religion: Deist,0
2011,Croydon,E09000008,Total,410942,7,Other religion,Other religion: Deist,0
2011,Ealing,E09000009,Total,387703,12,Other religion,Other religion: Deist,0
2011,Enfield,E09000010,Total,291142,7,Other religion,Other religion: Deist,0
2011,Greenwich,E09000011,Total,264605,6,Other religion,Other religion: Deist,0
2011,Harrow,E09000015,Total,256371,2,Other religion,Other religion: Deist,0
2011,Havering,E09000016,Total,247211,4,Other religion,Other religion: Deist,0
2011,Hillingdon,E09000017,Total,300106,2,Other religion,Other religion: Deist,0
2011,Hounslow,E09000018,Total,276295,6,Other religion,Other religion: Deist,0
2011,Kingston upon Thames,E09000021,Total,160715,4,Other religion,Other religion: Deist,0
2011,Merton,E09000024,Total,202526,12,Other religion,Other religion: Deist,0
2011,Redbridge,E09000026,Total,290343,4,Other religion,Other religion: Deist,0
2011,Richmond upon Thames,E09000027,Total,183580,7,Other religion,Other religion: Deist,0
2011,Sutton,E09000029,Total,215315,7,Other religion,Other religion: Deist,0
2011,Waltham Forest,E09000031,Total,261936,6,Other religion,Other religion: Deist,0
2011,Camden,E09000007,Total,222401,10,Other religion,Other religion: Druid,0
2011,City of London,E09000001,Total,7134,1,Other religion,Other religion: Druid,0
2011,Hackney,E09000012,Total,267518,13,Other religion,Other religion: Druid,0
2011,Hammersmith and Fulham,E09000013,Total,193648,9,Other religion,Other religion: Druid,0
2011,Haringey,E09000014,Total,272720,13,Other religion,Other religion: Druid,0
2011,Islington,E09000019,Total,221994,5,Other religion,Other religion: Druid,0
2011,Kensington and Chelsea,E09000020,Total,167356,14,Other religion,Other religion: Druid,0
2011,Lambeth,E09000022,Total,342003,27,Other religion,Other religion: Druid,0
2011,Lewisham,E09000023,Total,308849,17,Other religion,Other religion: Druid,0
2011,Newham,E09000025,Total,320638,7,Other religion,Other religion: Druid,0
2011,Southwark,E09000028,Total,322070,13,Other religion,Other religion: Druid,0
2011,Tower Hamlets,E09000030,Total,263811,7,Other religion,Other religion: Druid,0
2011,Wandsworth,E09000032,Total,331245,10,Other religion,Other religion: Druid,0
2011,Westminster,E09000033,Total,228809,10,Other religion,Other religion: Druid,0
2011,Barking and Dagenham,E09000002,Total,200303,5,Other religion,Other religion: Druid,0
2011,Barnet,E09000003,Total,388290,15,Other religion,Other religion: Druid,0
2011,Bexley,E09000004,Total,251016,5,Other religion,Other religion: Druid,0
2011,Brent,E09000005,Total,333816,13,Other religion,Other religion: Druid,0
2011,Bromley,E09000006,Total,327407,24,Other religion,Other religion: Druid,0
2011,Croydon,E09000008,Total,410942,27,Other religion,Other religion: Druid,0
2011,Ealing,E09000009,Total,387703,13,Other religion,Other religion: Druid,0
2011,Enfield,E09000010,Total,291142,21,Other religion,Other religion: Druid,0
2011,Greenwich,E09000011,Total,264605,11,Other religion,Other religion: Druid,0
2011,Harrow,E09000015,Total,256371,6,Other religion,Other religion: Druid,0
2011,Havering,E09000016,Total,247211,5,Other religion,Other religion: Druid,0
2011,Hillingdon,E09000017,Total,300106,6,Other religion,Other religion: Druid,0
2011,Hounslow,E09000018,Total,276295,9,Other religion,Other religion: Druid,0
2011,Kingston upon Thames,E09000021,Total,160715,4,Other religion,Other religion: Druid,0
2011,Merton,E09000024,Total,202526,17,Other religion,Other religion: Druid,0
2011,Redbridge,E09000026,Total,290343,8,Other religion,Other religion: Druid,0
2011,Richmond upon Thames,E09000027,Total,183580,12,Other religion,Other religion: Druid,0
2011,Sutton,E09000029,Total,215315,8,Other religion,Other religion: Druid,0
2011,Waltham Forest,E09000031,Total,261936,12,Other religion,Other religion: Druid,0
2011,Camden,E09000007,Total,222401,14,Other religion,Other religion: Druze,0
2011,City of London,E09000001,Total,7134,0,Other religion,Other religion: Druze,0
2011,Hackney,E09000012,Total,267518,3,Other religion,Other religion: Druze,0
2011,Hammersmith and Fulham,E09000013,Total,193648,11,Other religion,Other religion: Druze,0
2011,Haringey,E09000014,Total,272720,6,Other religion,Other religion: Druze,0
2011,Islington,E09000019,Total,221994,14,Other religion,Other religion: Druze,0
2011,Kensington and Chelsea,E09000020,Total,167356,25,Other religion,Other religion: Druze,0
2011,Lambeth,E09000022,Total,342003,0,Other religion,Other religion: Druze,0
2011,Lewisham,E09000023,Total,308849,5,Other religion,Other religion: Druze,0
2011,Newham,E09000025,Total,320638,0,Other religion,Other religion: Druze,0
2011,Southwark,E09000028,Total,322070,1,Other religion,Other religion: Druze,0
2011,Tower Hamlets,E09000030,Total,263811,2,Other religion,Other religion: Druze,0
2011,Wandsworth,E09000032,Total,331245,10,Other religion,Other religion: Druze,0
2011,Westminster,E09000033,Total,228809,102,Other religion,Other religion: Druze,0
2011,Barking and Dagenham,E09000002,Total,200303,4,Other religion,Other religion: Druze,0
2011,Barnet,E09000003,Total,388290,9,Other religion,Other religion: Druze,0
2011,Bexley,E09000004,Total,251016,0,Other religion,Other religion: Druze,0
2011,Brent,E09000005,Total,333816,62,Other religion,Other religion: Druze,0
2011,Bromley,E09000006,Total,327407,0,Other religion,Other religion: Druze,0
2011,Croydon,E09000008,Total,410942,1,Other religion,Other religion: Druze,0
2011,Ealing,E09000009,Total,387703,73,Other religion,Other religion: Druze,0
2011,Enfield,E09000010,Total,291142,5,Other religion,Other religion: Druze,0
2011,Greenwich,E09000011,Total,264605,1,Other religion,Other religion: Druze,0
2011,Harrow,E09000015,Total,256371,1,Other religion,Other religion: Druze,0
2011,Havering,E09000016,Total,247211,0,Other religion,Other religion: Druze,0
2011,Hillingdon,E09000017,Total,300106,16,Other religion,Other religion: Druze,0
2011,Hounslow,E09000018,Total,276295,43,Other religion,Other religion: Druze,0
2011,Kingston upon Thames,E09000021,Total,160715,14,Other religion,Other religion: Druze,0
2011,Merton,E09000024,Total,202526,3,Other religion,Other religion: Druze,0
2011,Redbridge,E09000026,Total,290343,6,Other religion,Other religion: Druze,0
2011,Richmond upon Thames,E09000027,Total,183580,5,Other religion,Other religion: Druze,0
2011,Sutton,E09000029,Total,215315,5,Other religion,Other religion: Druze,0
2011,Waltham Forest,E09000031,Total,261936,2,Other religion,Other religion: Druze,0
2011,Camden,E09000007,Total,222401,2,Other religion,Other religion: Eckankar,0
2011,City of London,E09000001,Total,7134,0,Other religion,Other religion: Eckankar,0
2011,Hackney,E09000012,Total,267518,13,Other religion,Other religion: Eckankar,0
2011,Hammersmith and Fulham,E09000013,Total,193648,1,Other religion,Other religion: Eckankar,0
2011,Haringey,E09000014,Total,272720,5,Other religion,Other religion: Eckankar,0
2011,Islington,E09000019,Total,221994,1,Other religion,Other religion: Eckankar,0
2011,Kensington and Chelsea,E09000020,Total,167356,4,Other religion,Other religion: Eckankar,0
2011,Lambeth,E09000022,Total,342003,7,Other religion,Other religion: Eckankar,0
2011,Lewisham,E09000023,Total,308849,8,Other religion,Other religion: Eckankar,0
2011,Newham,E09000025,Total,320638,10,Other religion,Other religion: Eckankar,0
2011,Southwark,E09000028,Total,322070,11,Other religion,Other religion: Eckankar,0
2011,Tower Hamlets,E09000030,Total,263811,0,Other religion,Other religion: Eckankar,0
2011,Wandsworth,E09000032,Total,331245,3,Other religion,Other religion: Eckankar,0
2011,Westminster,E09000033,Total,228809,1,Other religion,Other religion: Eckankar,0
2011,Barking and Dagenham,E09000002,Total,200303,3,Other religion,Other religion: Eckankar,0
2011,Barnet,E09000003,Total,388290,20,Other religion,Other religion: Eckankar,0
2011,Bexley,E09000004,Total,251016,0,Other religion,Other religion: Eckankar,0
2011,Brent,E09000005,Total,333816,16,Other religion,Other religion: Eckankar,0
2011,Bromley,E09000006,Total,327407,3,Other religion,Other religion: Eckankar,0
2011,Croydon,E09000008,Total,410942,14,Other religion,Other religion: Eckankar,0
2011,Ealing,E09000009,Total,387703,2,Other religion,Other religion: Eckankar,0
2011,Enfield,E09000010,Total,291142,2,Other religion,Other religion: Eckankar,0
2011,Greenwich,E09000011,Total,264605,8,Other religion,Other religion: Eckankar,0
2011,Harrow,E09000015,Total,256371,4,Other religion,Other religion: Eckankar,0
2011,Havering,E09000016,Total,247211,1,Other religion,Other religion: Eckankar,0
