date,geography,geography_code,Rural_Urban,total_pop,value,religion,religion_det,percs
2011,South East,E12000008,Total,267524,166,Other religion,Other religion: Spiritual,0
2011,South West,E12000009,Total,277403,268,Other religion,Other religion: Spiritual,0
2011,North East,E12000001,Total,70611,-190,Other religion,Other religion: Spiritualist,0
2011,North West,E12000002,Total,379331,672,Other religion,Other religion: Spiritualist,0
2011,Yorkshire and The Humber,E12000003,Total,-516387,854,Other religion,Other religion: Spiritualist,0
2011,East Midlands,E12000004,Total,550762,-73,Other religion,Other religion: Spiritualist,0
2011,West Midlands,E12000005,Total,865921,400,Other religion,Other religion: Spiritualist,0
2011,East,E12000006,Total,515653,-434,Other religion,Other religion: Spiritualist,0
2011,London,E12000007,Total,502097,-109,Other religion,Other religion: Spiritualist,0
2011,South East,E12000008,Total,267524,-131,Other religion,Other religion: Spiritualist,0
2011,South West,E12000009,Total,277403,6,Other religion,Other religion: Spiritualist,0
2011,North East,E12000001,Total,70611,9,Other religion,Other religion: Taoist,0
2011,North West,E12000002,Total,379331,56,Other religion,Other religion: Taoist,0
2011,Yorkshire and The Humber,E12000003,Total,-516387,5,Other religion,Other religion: Taoist,0
2011,East Midlands,E12000004,Total,550762,41,Other religion,Other religion: Taoist,0
2011,West Midlands,E12000005,Total,865921,10,Other religion,Other religion: Taoist,0
2011,East,E12000006,Total,515653,1,Other religion,Other religion: Taoist,0
2011,London,E12000007,Total,502097,41,Other religion,Other religion: Taoist,0
2011,South East,E12000008,Total,267524,14,Other religion,Other religion: Taoist,0
2011,South West,E12000009,Total,277403,-12,Other religion,Other religion: Taoist,0
2011,North East,E12000001,Total,70611,0,Other religion,Other religion: Theism,0
2011,North West,E12000002,Total,379331,-2,Other religion,Other religion: Theism,0
2011,Yorkshire and The Humber,E12000003,Total,-516387,-3,Other religion,Other religion: Theism,0
2011,East Midlands,E12000004,Total,550762,3,Other religion,Other religion: Theism,0
2011,West Midlands,E12000005,Total,865921,15,Other religion,Other religion: Theism,0
2011,East,E12000006,Total,515653,-2,Other religion,Other religion: Theism,0
2011,London,E12000007,Total,502097,10,Other religion,Other religion: Theism,0
2011,South East,E12000008,Total,267524,36,Other religion,Other religion: Theism,0
2011,South West,E12000009,Total,277403,4,Other religion,Other religion: Theism,0
2011,North East,E12000001,Total,70611,1,Other religion,Other religion: Thelemite,0
2011,North West,E12000002,Total,379331,4,Other religion,Other religion: Thelemite,0
2011,Yorkshire and The Humber,E12000003,Total,-516387,-2,Other religion,Other religion: Thelemite,0
2011,East Midlands,E12000004,Total,550762,0,Other religion,Other religion: Thelemite,0
2011,West Midlands,E12000005,Total,865921,0,Other religion,Other religion: Thelemite,0
2011,East,E12000006,Total,515653,2,Other religion,Other religion: Thelemite,0
2011,London,E12000007,Total,502097,7,Other religion,Other religion: Thelemite,0
2011,South East,E12000008,Total,267524,6,Other religion,Other religion: Thelemite,0
2011,South West,E12000009,Total,277403,2,Other religion,Other religion: Thelemite,0
2011,North East,E12000001,Total,70611,-1,Other religion,Other religion: Traditional African Religion,0
2011,North West,E12000002,Total,379331,5,Other religion,Other religion: Traditional African Religion,0
2011,Yorkshire and The Humber,E12000003,Total,-516387,-2,Other religion,Other religion: Traditional African Religion,0
2011,East Midlands,E12000004,Total,550762,-1,Other religion,Other religion: Traditional African Religion,0
2011,West Midlands,E12000005,Total,865921,0,Other religion,Other religion: Traditional African Religion,0
2011,East,E12000006,Total,515653,0,Other religion,Other religion: Traditional African Religion,0
2011,London,E12000007,Total,502097,48,Other religion,Other religion: Traditional African Religion,0
2011,South East,E12000008,Total,267524,1,Other religion,Other religion: Traditional African Religion,0
2011,South West,E12000009,Total,277403,10,Other religion,Other religion: Traditional African Religion,0
2011,North East,E12000001,Total,70611,1,Other religion,Other religion: Unification Church,0
2011,North West,E12000002,Total,379331,1,Other religion,Other religion: Unification Church,0
2011,Yorkshire and The Humber,E12000003,Total,-516387,0,Other religion,Other religion: Unification Church,0
2011,East Midlands,E12000004,Total,550762,0,Other religion,Other religion: Unification Church,0
2011,West Midlands,E12000005,Total,865921,2,Other religion,Other religion: Unification Church,0
2011,East,E12000006,Total,515653,9,Other religion,Other religion: Unification Church,0
2011,London,E12000007,Total,502097,-12,Other religion,Other religion: Unification Church,0
2011,South East,E12000008,Total,267524,10,Other religion,Other religion: Unification Church,0
2011,South West,E12000009,Total,277403,1,Other religion,Other religion: Unification Church,0
2011,North East,E12000001,Total,70611,6,Other religion,Other religion: Universalist,0
2011,North West,E12000002,Total,379331,10,Other religion,Other religion: Universalist,0
2011,Yorkshire and The Humber,E12000003,Total,-516387,4,Other religion,Other religion: Universalist,0
2011,East Midlands,E12000004,Total,550762,5,Other religion,Other religion: Universalist,0
2011,West Midlands,E12000005,Total,865921,13,Other religion,Other religion: Universalist,0
2011,East,E12000006,Total,515653,4,Other religion,Other religion: Universalist,0
2011,London,E12000007,Total,502097,29,Other religion,Other religion: Universalist,0
2011,South East,E12000008,Total,267524,46,Other religion,Other religion: Universalist,0
2011,South West,E12000009,Total,277403,13,Other religion,Other religion: Universalist,0
2011,North East,E12000001,Total,70611,1,Other religion,Other religion: Vodun,0
2011,North West,E12000002,Total,379331,0,Other religion,Other religion: Vodun,0
2011,Yorkshire and The Humber,E12000003,Total,-516387,-2,Other religion,Other religion: Vodun,0
2011,East Midlands,E12000004,Total,550762,1,Other religion,Other religion: Vodun,0
2011,West Midlands,E12000005,Total,865921,0,Other religion,Other religion: Vodun,0
2011,East,E12000006,Total,515653,2,Other religion,Other religion: Vodun,0
2011,London,E12000007,Total,502097,8,Other religion,Other religion: Vodun,0
2011,South East,E12000008,Total,267524,0,Other religion,Other religion: Vodun,0
2011,South West,E12000009,Total,277403,-1,Other religion,Other religion: Vodun,0
2011,North East,E12000001,Total,70611,55,Other religion,Other religion: Wicca,0
2011,North West,E12000002,Total,379331,-4,Other religion,Other religion: Wicca,0
2011,Yorkshire and The Humber,E12000003,Total,-516387,81,Other religion,Other religion: Wicca,0
2011,East Midlands,E12000004,Total,550762,73,Other religion,Other religion: Wicca,0
2011,West Midlands,E12000005,Total,865921,-14,Other religion,Other religion: Wicca,0
2011,East,E12000006,Total,515653,-14,Other religion,Other religion: Wicca,0
2011,London,E12000007,Total,502097,157,Other religion,Other religion: Wicca,0
2011,South East,E12000008,Total,267524,429,Other religion,Other religion: Wicca,0
2011,South West,E12000009,Total,277403,-87,Other religion,Other religion: Wicca,0
2011,North East,E12000001,Total,70611,0,Other religion,Other religion: Witchcraft,0
2011,North West,E12000002,Total,379331,5,Other religion,Other religion: Witchcraft,0
2011,Yorkshire and The Humber,E12000003,Total,-516387,17,Other religion,Other religion: Witchcraft,0
2011,East Midlands,E12000004,Total,550762,30,Other religion,Other religion: Witchcraft,0
2011,West Midlands,E12000005,Total,865921,1,Other religion,Other religion: Witchcraft,0
2011,East,E12000006,Total,515653,14,Other religion,Other religion: Witchcraft,0
2011,London,E12000007,Total,502097,-2,Other religion,Other religion: Witchcraft,0
2011,South East,E12000008,Total,267524,49,Other religion,Other religion: Witchcraft,0
2011,South West,E12000009,Total,277403,13,Other religion,Other religion: Witchcraft,0
2011,North East,E12000001,Total,70611,11,Other religion,Other religion: Zoroastrian,0
2011,North West,E12000002,Total,379331,3,Other religion,Other religion: Zoroastrian,0
2011,Yorkshire and The Humber,E12000003,Total,-516387,39,Other religion,Other religion: Zoroastrian,0
2011,East Midlands,E12000004,Total,550762,15,Other religion,Other religion: Zoroastrian,0
2011,West Midlands,E12000005,Total,865921,18,Other religion,Other religion: Zoroastrian,0
2011,East,E12000006,Total,515653,79,Other religion,Other religion: Zoroastrian,0
2011,London,E12000007,Total,502097,338,Other religion,Other religion: Zoroastrian,0
2011,South East,E12000008,Total,267524,6,Other religion,Other religion: Zoroastrian,0
2011,South West,E12000009,Total,277403,6,Other religion,Other religion: Zoroastrian,0
2011,North East,E12000001,Total,70611,-10505,Religion not stated,Religion not stated,-0.6
2011,North West,E12000002,Total,379331,41431,Religion not stated,Religion not stated,0.2
2011,Yorkshire and The Humber,E12000003,Total,-516387,14485,Religion not stated,Religion not stated,1.1
2011,East Midlands,E12000004,Total,550762,40845,Religion not stated,Religion not stated,0.100000000000001
2011,West Midlands,E12000005,Total,865921,20463,Religion not stated,Religion not stated,-0.6
2011,East,E12000006,Total,515653,36936,Religion not stated,Religion not stated,0
2011,London,E12000007,Total,502097,101267,Religion not stated,Religion not stated,0.699999999999999
2011,South East,E12000008,Total,267524,42795,Religion not stated,Religion not stated,0.199999999999999
2011,South West,E12000009,Total,277403,26025,Religion not stated,Religion not stated,0.0999999999999996
2011,North East,E12000001,Total,70611,-678,Sikh,Sikh,0
2011,North West,E12000002,Total,379331,-147,Sikh,Sikh,0
2011,Yorkshire and The Humber,E12000003,Total,-516387,1600,Sikh,Sikh,0.1
2011,East Midlands,E12000004,Total,550762,8719,Sikh,Sikh,0
2011,West Midlands,E12000005,Total,865921,575,Sikh,Sikh,-0.3
2011,East,E12000006,Total,515653,2647,Sikh,Sikh,0
2011,London,E12000007,Total,502097,14098,Sikh,Sikh,0.1
2011,South East,E12000008,Total,267524,-7806,Sikh,Sikh,-0.1
2011,South West,E12000009,Total,277403,478,Sikh,Sikh,0
