date,geography,geography_code,Rural_Urban,total_pop,value,passports_region,passports,percs
2011,South West,E12000009,Total,789608,3,Middle East and Asia,Bangladesh,-0.03
2011,North East,E12000001,Total,304364,717,Middle East and Asia,India,-0.03
2011,North West,E12000002,Total,817795,692,Middle East and Asia,India,-0.07
2011,Yorkshire and The Humber,E12000003,Total,570632,-1740,Middle East and Asia,India,-0.09
2011,East Midlands,E12000004,Total,714042,-4900,Middle East and Asia,India,-0.15
2011,West Midlands,E12000005,Total,623785,504,Middle East and Asia,India,-0.05
2011,East,E12000006,Total,562215,4913,Middle East and Asia,India,0.01
2011,London,E12000007,Total,698138,18921,Middle East and Asia,India,0.1
2011,South East,E12000008,Total,958084,7875,Middle East and Asia,India,0.02
2011,South West,E12000009,Total,789608,2169,Middle East and Asia,India,-0.04
2011,North East,E12000001,Total,304364,30,Middle East and Asia,Other Southern Asia,-0.01
2011,North West,E12000002,Total,817795,-47,Middle East and Asia,Other Southern Asia,-0.01
2011,Yorkshire and The Humber,E12000003,Total,570632,163,Middle East and Asia,Other Southern Asia,-0.03
2011,East Midlands,E12000004,Total,714042,174,Middle East and Asia,Other Southern Asia,-0.02
2011,West Midlands,E12000005,Total,623785,-529,Middle East and Asia,Other Southern Asia,-0.04
2011,East,E12000006,Total,562215,-14,Middle East and Asia,Other Southern Asia,-0.03
2011,London,E12000007,Total,698138,3288,Middle East and Asia,Other Southern Asia,-0.02
2011,South East,E12000008,Total,958084,2195,Middle East and Asia,Other Southern Asia,-0.00999999999999998
2011,South West,E12000009,Total,789608,395,Middle East and Asia,Other Southern Asia,0.05
2011,North East,E12000001,Total,304364,326,Middle East and Asia,Pakistan,-0.01
2011,North West,E12000002,Total,817795,3036,Middle East and Asia,Pakistan,-0.05
2011,Yorkshire and The Humber,E12000003,Total,570632,1568,Middle East and Asia,Pakistan,-0.02
2011,East Midlands,E12000004,Total,714042,-138,Middle East and Asia,Pakistan,-0.04
2011,West Midlands,E12000005,Total,623785,-1135,Middle East and Asia,Pakistan,-0.08
2011,East,E12000006,Total,562215,689,Middle East and Asia,Pakistan,0.04
2011,London,E12000007,Total,698138,1241,Middle East and Asia,Pakistan,-0.04
2011,South East,E12000008,Total,958084,-284,Middle East and Asia,Pakistan,-0.07
2011,South West,E12000009,Total,789608,257,Middle East and Asia,Pakistan,-0.04
2011,North East,E12000001,Total,304364,53,Middle East and Asia,Sri Lanka,-0.02
2011,North West,E12000002,Total,817795,297,Middle East and Asia,Sri Lanka,-0.02
2011,Yorkshire and The Humber,E12000003,Total,570632,-38,Middle East and Asia,Sri Lanka,-0.02
2011,East Midlands,E12000004,Total,714042,27,Middle East and Asia,Sri Lanka,-0.03
2011,West Midlands,E12000005,Total,623785,126,Middle East and Asia,Sri Lanka,-0.04
2011,East,E12000006,Total,562215,-254,Middle East and Asia,Sri Lanka,0.04
2011,London,E12000007,Total,698138,1085,Middle East and Asia,Sri Lanka,-0.02
2011,South East,E12000008,Total,958084,-4,Middle East and Asia,Sri Lanka,0.04
2011,South West,E12000009,Total,789608,-112,Middle East and Asia,Sri Lanka,-0.01
2011,North East,E12000001,Total,304364,23034,No passport held,No passport held,-1.41
2011,North West,E12000002,Total,817795,20905,No passport held,No passport held,-1.56
2011,Yorkshire and The Humber,E12000003,Total,570632,187973,No passport held,No passport held,1.29
2011,East Midlands,E12000004,Total,714042,8816,No passport held,No passport held,-2.57
2011,West Midlands,E12000005,Total,623785,144505,No passport held,No passport held,0.289999999999999
2011,East,E12000006,Total,562215,82384,No passport held,No passport held,-0.219999999999999
2011,London,E12000007,Total,698138,-34270,No passport held,No passport held,-1.01
2011,South East,E12000008,Total,958084,130945,No passport held,No passport held,-0.0199999999999996
2011,South West,E12000009,Total,789608,61080,No passport held,No passport held,-1.55
2011,North East,E12000001,Total,304364,11,The Americas and the Caribbean,Central America,0
2011,North West,E12000002,Total,817795,87,The Americas and the Caribbean,Central America,-0.01
2011,Yorkshire and The Humber,E12000003,Total,570632,38,The Americas and the Caribbean,Central America,-0.01
2011,East Midlands,E12000004,Total,714042,65,The Americas and the Caribbean,Central America,-0.01
2011,West Midlands,E12000005,Total,623785,29,The Americas and the Caribbean,Central America,-0.01
2011,East,E12000006,Total,562215,-30,The Americas and the Caribbean,Central America,-0.01
2011,London,E12000007,Total,698138,431,The Americas and the Caribbean,Central America,-0.04
2011,South East,E12000008,Total,958084,-55,The Americas and the Caribbean,Central America,-0.01
2011,South West,E12000009,Total,789608,-46,The Americas and the Caribbean,Central America,-0.01
2011,North East,E12000001,Total,304364,-8,The Americas and the Caribbean,Canada,-0.03
2011,North West,E12000002,Total,817795,-9,The Americas and the Caribbean,Canada,-0.03
2011,Yorkshire and The Humber,E12000003,Total,570632,13,The Americas and the Caribbean,Canada,-0.03
2011,East Midlands,E12000004,Total,714042,357,The Americas and the Caribbean,Canada,-0.03
2011,West Midlands,E12000005,Total,623785,398,The Americas and the Caribbean,Canada,-0.03
2011,East,E12000006,Total,562215,414,The Americas and the Caribbean,Canada,0.05
2011,London,E12000007,Total,698138,-865,The Americas and the Caribbean,Canada,0.02
2011,South East,E12000008,Total,958084,479,The Americas and the Caribbean,Canada,0.02
2011,South West,E12000009,Total,789608,301,The Americas and the Caribbean,Canada,-0.05
2011,North East,E12000001,Total,304364,100,The Americas and the Caribbean,United States,0.03
2011,North West,E12000002,Total,817795,473,The Americas and the Caribbean,United States,0.02
2011,Yorkshire and The Humber,E12000003,Total,570632,-162,The Americas and the Caribbean,United States,-0.03
2011,East Midlands,E12000004,Total,714042,-291,The Americas and the Caribbean,United States,-0.01
2011,West Midlands,E12000005,Total,623785,818,The Americas and the Caribbean,United States,0.03
2011,East,E12000006,Total,562215,2510,The Americas and the Caribbean,United States,-0.04
2011,London,E12000007,Total,698138,1401,The Americas and the Caribbean,United States,0.01
2011,South East,E12000008,Total,958084,2107,The Americas and the Caribbean,United States,-0.04
2011,South West,E12000009,Total,789608,1877,The Americas and the Caribbean,United States,-0.03
2011,North East,E12000001,Total,304364,46,The Americas and the Caribbean,South America,-0.02
2011,North West,E12000002,Total,817795,406,The Americas and the Caribbean,South America,-0.03
2011,Yorkshire and The Humber,E12000003,Total,570632,261,The Americas and the Caribbean,South America,-0.02
2011,East Midlands,E12000004,Total,714042,37,The Americas and the Caribbean,South America,-0.03
2011,West Midlands,E12000005,Total,623785,191,The Americas and the Caribbean,South America,-0.02
2011,East,E12000006,Total,562215,17,The Americas and the Caribbean,South America,0.04
2011,London,E12000007,Total,698138,-2787,The Americas and the Caribbean,South America,-0.04
2011,South East,E12000008,Total,958084,-318,The Americas and the Caribbean,South America,0.03
2011,South West,E12000009,Total,789608,162,The Americas and the Caribbean,South America,0.04
2011,North East,E12000001,Total,304364,25,The Americas and the Caribbean,Jamaica,0
2011,North West,E12000002,Total,817795,130,The Americas and the Caribbean,Jamaica,-0.02
2011,Yorkshire and The Humber,E12000003,Total,570632,-11,The Americas and the Caribbean,Jamaica,-0.02
2011,East Midlands,E12000004,Total,714042,158,The Americas and the Caribbean,Jamaica,-0.04
2011,West Midlands,E12000005,Total,623785,925,The Americas and the Caribbean,Jamaica,-0.02
2011,East,E12000006,Total,562215,-104,The Americas and the Caribbean,Jamaica,-0.03
2011,London,E12000007,Total,698138,-818,The Americas and the Caribbean,Jamaica,0.02
2011,South East,E12000008,Total,958084,-200,The Americas and the Caribbean,Jamaica,-0.02
2011,South West,E12000009,Total,789608,-79,The Americas and the Caribbean,Jamaica,-0.03
2011,North East,E12000001,Total,304364,-2,The Americas and the Caribbean,Other Caribbean,-0.01
2011,North West,E12000002,Total,817795,30,The Americas and the Caribbean,Other Caribbean,-0.01
2011,Yorkshire and The Humber,E12000003,Total,570632,133,The Americas and the Caribbean,Other Caribbean,-0.01
2011,East Midlands,E12000004,Total,714042,104,The Americas and the Caribbean,Other Caribbean,-0.01
2011,West Midlands,E12000005,Total,623785,83,The Americas and the Caribbean,Other Caribbean,-0.02
2011,East,E12000006,Total,562215,20,The Americas and the Caribbean,Other Caribbean,-0.03
2011,London,E12000007,Total,698138,591,The Americas and the Caribbean,Other Caribbean,-0.01
2011,South East,E12000008,Total,958084,322,The Americas and the Caribbean,Other Caribbean,-0.03
2011,South West,E12000009,Total,789608,16,The Americas and the Caribbean,Other Caribbean,-0.02
