date,geography,geography_code,Rural_Urban,total_pop,value,passports_region,passports,percs
2011,Redbridge,E09000026,Total,-15714,7,Antarctica and Oceania,New Zealand,0.05
2011,Richmond upon Thames,E09000027,Total,9649,60,Antarctica and Oceania,New Zealand,0.06
2011,Sutton,E09000029,Total,11676,-3,Antarctica and Oceania,New Zealand,0.02
2011,Waltham Forest,E09000031,Total,18517,47,Antarctica and Oceania,New Zealand,0.02
2011,Camden,E09000007,Total,17240,0,Antarctica and Oceania,Other Oceania,0
2011,City of London,E09000001,Total,544,0,Antarctica and Oceania,Other Oceania,0
2011,Hackney,E09000012,Total,13887,0,Antarctica and Oceania,Other Oceania,0
2011,Hammersmith and Fulham,E09000013,Total,2492,1,Antarctica and Oceania,Other Oceania,0
2011,Haringey,E09000014,Total,37136,1,Antarctica and Oceania,Other Oceania,0
2011,Islington,E09000019,Total,12188,1,Antarctica and Oceania,Other Oceania,0
2011,Kensington and Chelsea,E09000020,Total,11892,0,Antarctica and Oceania,Other Oceania,-0.01
2011,Lambeth,E09000022,Total,65732,0,Antarctica and Oceania,Other Oceania,0
2011,Lewisham,E09000023,Total,1647,0,Antarctica and Oceania,Other Oceania,0
2011,Newham,E09000025,Total,13923,-2,Antarctica and Oceania,Other Oceania,-0.01
2011,Southwark,E09000028,Total,29347,0,Antarctica and Oceania,Other Oceania,0
2011,Tower Hamlets,E09000030,Total,13467,1,Antarctica and Oceania,Other Oceania,0
2011,Wandsworth,E09000032,Total,12062,0,Antarctica and Oceania,Other Oceania,0
2011,Westminster,E09000033,Total,23788,4,Antarctica and Oceania,Other Oceania,-0.01
2011,Barking and Dagenham,E09000002,Total,19697,0,Antarctica and Oceania,Other Oceania,0
2011,Barnet,E09000003,Total,-1464,0,Antarctica and Oceania,Other Oceania,-0.01
2011,Bexley,E09000004,Total,-7069,0,Antarctica and Oceania,Other Oceania,0
2011,Brent,E09000005,Total,34762,12,Antarctica and Oceania,Other Oceania,-0.02
2011,Bromley,E09000006,Total,-945,0,Antarctica and Oceania,Other Oceania,0
2011,Croydon,E09000008,Total,1743,0,Antarctica and Oceania,Other Oceania,0
2011,Ealing,E09000009,Total,46808,0,Antarctica and Oceania,Other Oceania,0
2011,Enfield,E09000010,Total,27753,0,Antarctica and Oceania,Other Oceania,0
2011,Greenwich,E09000011,Total,4092,4,Antarctica and Oceania,Other Oceania,-0.02
2011,Harrow,E09000015,Total,30951,0,Antarctica and Oceania,Other Oceania,-0.01
2011,Havering,E09000016,Total,39216,0,Antarctica and Oceania,Other Oceania,0
2011,Hillingdon,E09000017,Total,38226,1,Antarctica and Oceania,Other Oceania,-0.01
2011,Hounslow,E09000018,Total,1296,-1,Antarctica and Oceania,Other Oceania,0
2011,Kingston upon Thames,E09000021,Total,4498,1,Antarctica and Oceania,Other Oceania,-0.01
2011,Merton,E09000024,Total,13686,0,Antarctica and Oceania,Other Oceania,0
2011,Redbridge,E09000026,Total,-15714,0,Antarctica and Oceania,Other Oceania,0
2011,Richmond upon Thames,E09000027,Total,9649,0,Antarctica and Oceania,Other Oceania,0
2011,Sutton,E09000029,Total,11676,0,Antarctica and Oceania,Other Oceania,0
2011,Waltham Forest,E09000031,Total,18517,0,Antarctica and Oceania,Other Oceania,0
2011,Camden,E09000007,Total,17240,2,British Overseas Territories,British Overseas Territories,0
2011,City of London,E09000001,Total,544,0,British Overseas Territories,British Overseas Territories,-0.01
2011,Hackney,E09000012,Total,13887,1,British Overseas Territories,British Overseas Territories,-0.01
2011,Hammersmith and Fulham,E09000013,Total,2492,0,British Overseas Territories,British Overseas Territories,0
2011,Haringey,E09000014,Total,37136,2,British Overseas Territories,British Overseas Territories,0
2011,Islington,E09000019,Total,12188,-2,British Overseas Territories,British Overseas Territories,-0.01
2011,Kensington and Chelsea,E09000020,Total,11892,-1,British Overseas Territories,British Overseas Territories,-0.02
2011,Lambeth,E09000022,Total,65732,0,British Overseas Territories,British Overseas Territories,-0.01
2011,Lewisham,E09000023,Total,1647,0,British Overseas Territories,British Overseas Territories,0
2011,Newham,E09000025,Total,13923,0,British Overseas Territories,British Overseas Territories,-0.01
2011,Southwark,E09000028,Total,29347,4,British Overseas Territories,British Overseas Territories,-0.01
2011,Tower Hamlets,E09000030,Total,13467,1,British Overseas Territories,British Overseas Territories,-0.01
2011,Wandsworth,E09000032,Total,12062,0,British Overseas Territories,British Overseas Territories,0
2011,Westminster,E09000033,Total,23788,6,British Overseas Territories,British Overseas Territories,-0.02
2011,Barking and Dagenham,E09000002,Total,19697,0,British Overseas Territories,British Overseas Territories,0
2011,Barnet,E09000003,Total,-1464,-1,British Overseas Territories,British Overseas Territories,-0.01
2011,Bexley,E09000004,Total,-7069,0,British Overseas Territories,British Overseas Territories,0
2011,Brent,E09000005,Total,34762,3,British Overseas Territories,British Overseas Territories,-0.01
2011,Bromley,E09000006,Total,-945,1,British Overseas Territories,British Overseas Territories,0
2011,Croydon,E09000008,Total,1743,3,British Overseas Territories,British Overseas Territories,0
2011,Ealing,E09000009,Total,46808,2,British Overseas Territories,British Overseas Territories,0
2011,Enfield,E09000010,Total,27753,1,British Overseas Territories,British Overseas Territories,0
2011,Greenwich,E09000011,Total,4092,-1,British Overseas Territories,British Overseas Territories,0
2011,Harrow,E09000015,Total,30951,0,British Overseas Territories,British Overseas Territories,0
2011,Havering,E09000016,Total,39216,0,British Overseas Territories,British Overseas Territories,0
2011,Hillingdon,E09000017,Total,38226,1,British Overseas Territories,British Overseas Territories,0
2011,Hounslow,E09000018,Total,1296,1,British Overseas Territories,British Overseas Territories,-0.01
2011,Kingston upon Thames,E09000021,Total,4498,1,British Overseas Territories,British Overseas Territories,0
2011,Merton,E09000024,Total,13686,2,British Overseas Territories,British Overseas Territories,0
2011,Redbridge,E09000026,Total,-15714,1,British Overseas Territories,British Overseas Territories,0
2011,Richmond upon Thames,E09000027,Total,9649,1,British Overseas Territories,British Overseas Territories,-0.01
2011,Sutton,E09000029,Total,11676,0,British Overseas Territories,British Overseas Territories,0
2011,Waltham Forest,E09000031,Total,18517,2,British Overseas Territories,British Overseas Territories,-0.01
2011,Camden,E09000007,Total,17240,-64,Europe,Ireland,-0.26
2011,City of London,E09000001,Total,544,26,Europe,Ireland,0.19
2011,Hackney,E09000012,Total,13887,181,Europe,Ireland,0.01
2011,Hammersmith and Fulham,E09000013,Total,2492,91,Europe,Ireland,-0.02
2011,Haringey,E09000014,Total,37136,-95,Europe,Ireland,-0.34
2011,Islington,E09000019,Total,12188,1037,Europe,Ireland,0.33
2011,Kensington and Chelsea,E09000020,Total,11892,-188,Europe,Ireland,-0.25
2011,Lambeth,E09000022,Total,65732,147,Europe,Ireland,-0.3
2011,Lewisham,E09000023,Total,1647,414,Europe,Ireland,0.12
2011,Newham,E09000025,Total,13923,110,Europe,Ireland,0
2011,Southwark,E09000028,Total,29347,499,Europe,Ireland,-0.02
2011,Tower Hamlets,E09000030,Total,13467,-190,Europe,Ireland,-0.11
2011,Wandsworth,E09000032,Total,12062,180,Europe,Ireland,-0.0699999999999998
2011,Westminster,E09000033,Total,23788,-399,Europe,Ireland,-0.31
2011,Barking and Dagenham,E09000002,Total,19697,-19,Europe,Ireland,-0.03
2011,Barnet,E09000003,Total,-1464,1265,Europe,Ireland,0.38
2011,Bexley,E09000004,Total,-7069,175,Europe,Ireland,0.11
2011,Brent,E09000005,Total,34762,790,Europe,Ireland,-0.13
2011,Bromley,E09000006,Total,-945,-75,Europe,Ireland,-0.03
2011,Croydon,E09000008,Total,1743,57,Europe,Ireland,0.01
2011,Ealing,E09000009,Total,46808,-266,Europe,Ireland,-0.39
2011,Enfield,E09000010,Total,27753,376,Europe,Ireland,0
2011,Greenwich,E09000011,Total,4092,495,Europe,Ireland,0.17
2011,Harrow,E09000015,Total,30951,594,Europe,Ireland,-0.0900000000000003
2011,Havering,E09000016,Total,39216,18,Europe,Ireland,-0.14
2011,Hillingdon,E09000017,Total,38226,574,Europe,Ireland,0.03
2011,Hounslow,E09000018,Total,1296,431,Europe,Ireland,0.14
2011,Kingston upon Thames,E09000021,Total,4498,332,Europe,Ireland,0.15
2011,Merton,E09000024,Total,13686,92,Europe,Ireland,-0.0800000000000001
2011,Redbridge,E09000026,Total,-15714,-152,Europe,Ireland,-0.0399999999999998
2011,Richmond upon Thames,E09000027,Total,9649,246,Europe,Ireland,0.0600000000000001
2011,Sutton,E09000029,Total,11676,240,Europe,Ireland,0.04
2011,Waltham Forest,E09000031,Total,18517,712,Europe,Ireland,0.18
2011,Camden,E09000007,Total,17240,275,Europe,EU: France,0.02
2011,City of London,E09000001,Total,544,17,Europe,EU: France,0.11
2011,Hackney,E09000012,Total,13887,191,Europe,EU: France,0.04
2011,Hammersmith and Fulham,E09000013,Total,2492,1708,Europe,EU: France,0.92
2011,Haringey,E09000014,Total,37136,522,Europe,EU: France,0.1
2011,Islington,E09000019,Total,12188,140,Europe,EU: France,-0.05
2011,Kensington and Chelsea,E09000020,Total,11892,465,Europe,EU: France,-0.12
2011,Lambeth,E09000022,Total,65732,313,Europe,EU: France,-0.22
2011,Lewisham,E09000023,Total,1647,282,Europe,EU: France,0.14
2011,Newham,E09000025,Total,13923,32,Europe,EU: France,-0.0700000000000001
2011,Southwark,E09000028,Total,29347,324,Europe,EU: France,-0.04
2011,Tower Hamlets,E09000030,Total,13467,1,Europe,EU: France,-0.03
2011,Wandsworth,E09000032,Total,12062,-179,Europe,EU: France,-0.0700000000000001
2011,Westminster,E09000033,Total,23788,1030,Europe,EU: France,0.0800000000000001
2011,Barking and Dagenham,E09000002,Total,19697,112,Europe,EU: France,0.06
2011,Barnet,E09000003,Total,-1464,30,Europe,EU: France,-0.04
2011,Bexley,E09000004,Total,-7069,102,Europe,EU: France,0.08
2011,Brent,E09000005,Total,34762,124,Europe,EU: France,-0.0900000000000001
2011,Bromley,E09000006,Total,-945,47,Europe,EU: France,0.03
2011,Croydon,E09000008,Total,1743,-50,Europe,EU: France,-0.05
2011,Ealing,E09000009,Total,46808,214,Europe,EU: France,-0.03
2011,Enfield,E09000010,Total,27753,76,Europe,EU: France,-0.03
2011,Greenwich,E09000011,Total,4092,145,Europe,EU: France,0.0600000000000001
2011,Harrow,E09000015,Total,30951,195,Europe,EU: France,-0.01
2011,Havering,E09000016,Total,39216,48,Europe,EU: France,-0.03
2011,Hillingdon,E09000017,Total,38226,101,Europe,EU: France,-0.06
2011,Hounslow,E09000018,Total,1296,283,Europe,EU: France,0.14
2011,Kingston upon Thames,E09000021,Total,4498,201,Europe,EU: France,0.0900000000000001
2011,Merton,E09000024,Total,13686,-408,Europe,EU: France,-0.22
2011,Redbridge,E09000026,Total,-15714,54,Europe,EU: France,0.03
2011,Richmond upon Thames,E09000027,Total,9649,182,Europe,EU: France,0.03
2011,Sutton,E09000029,Total,11676,-30,Europe,EU: France,-0.08
2011,Waltham Forest,E09000031,Total,18517,-61,Europe,EU: France,-0.11
2011,Camden,E09000007,Total,17240,283,Europe,EU: Germany,-0.02
2011,City of London,E09000001,Total,544,3,Europe,EU: Germany,-0.0999999999999999
2011,Hackney,E09000012,Total,13887,-224,Europe,EU: Germany,-0.18
2011,Hammersmith and Fulham,E09000013,Total,2492,247,Europe,EU: Germany,0.16
2011,Haringey,E09000014,Total,37136,-25,Europe,EU: Germany,-0.11
2011,Islington,E09000019,Total,12188,209,Europe,EU: Germany,0.07
2011,Kensington and Chelsea,E09000020,Total,11892,309,Europe,EU: Germany,0.05
2011,Lambeth,E09000022,Total,65732,468,Europe,EU: Germany,0
2011,Lewisham,E09000023,Total,1647,163,Europe,EU: Germany,0.0399999999999999
2011,Newham,E09000025,Total,13923,167,Europe,EU: Germany,0
2011,Southwark,E09000028,Total,29347,407,Europe,EU: Germany,0.03
2011,Tower Hamlets,E09000030,Total,13467,64,Europe,EU: Germany,-0.0499999999999999
2011,Wandsworth,E09000032,Total,12062,-324,Europe,EU: Germany,-0.1
2011,Westminster,E09000033,Total,23788,242,Europe,EU: Germany,-0.01
2011,Barking and Dagenham,E09000002,Total,19697,117,Europe,EU: Germany,-0.01
2011,Barnet,E09000003,Total,-1464,-128,Europe,EU: Germany,-0.01
2011,Bexley,E09000004,Total,-7069,67,Europe,EU: Germany,0.03
2011,Brent,E09000005,Total,34762,101,Europe,EU: Germany,-0.01
2011,Bromley,E09000006,Total,-945,67,Europe,EU: Germany,0.03
2011,Croydon,E09000008,Total,1743,54,Europe,EU: Germany,-0.02
2011,Ealing,E09000009,Total,46808,316,Europe,EU: Germany,0.06
2011,Enfield,E09000010,Total,27753,184,Europe,EU: Germany,0.02
2011,Greenwich,E09000011,Total,4092,296,Europe,EU: Germany,0.09
2011,Harrow,E09000015,Total,30951,-45,Europe,EU: Germany,-0.1
2011,Havering,E09000016,Total,39216,34,Europe,EU: Germany,0
2011,Hillingdon,E09000017,Total,38226,42,Europe,EU: Germany,-0.07
2011,Hounslow,E09000018,Total,1296,-33,Europe,EU: Germany,-0.06
2011,Kingston upon Thames,E09000021,Total,4498,210,Europe,EU: Germany,0.1
2011,Merton,E09000024,Total,13686,145,Europe,EU: Germany,0.03
2011,Redbridge,E09000026,Total,-15714,204,Europe,EU: Germany,0.11
2011,Richmond upon Thames,E09000027,Total,9649,525,Europe,EU: Germany,0.17
2011,Sutton,E09000029,Total,11676,146,Europe,EU: Germany,0.06
2011,Waltham Forest,E09000031,Total,18517,0,Europe,EU: Germany,-0.07
2011,Camden,E09000007,Total,17240,310,Europe,EU: Italy,0.02
2011,City of London,E09000001,Total,544,23,Europe,EU: Italy,0.21
2011,Hackney,E09000012,Total,13887,569,Europe,EU: Italy,0.17
2011,Hammersmith and Fulham,E09000013,Total,2492,-301,Europe,EU: Italy,-0.16
2011,Haringey,E09000014,Total,37136,577,Europe,EU: Italy,0.02
2011,Islington,E09000019,Total,12188,120,Europe,EU: Italy,-0.02
2011,Kensington and Chelsea,E09000020,Total,11892,38,Europe,EU: Italy,-0.22
2011,Lambeth,E09000022,Total,65732,-192,Europe,EU: Italy,-0.38
2011,Lewisham,E09000023,Total,1647,94,Europe,EU: Italy,0.02
2011,Newham,E09000025,Total,13923,241,Europe,EU: Italy,0.0399999999999999
2011,Southwark,E09000028,Total,29347,838,Europe,EU: Italy,0.14
2011,Tower Hamlets,E09000030,Total,13467,291,Europe,EU: Italy,0.0399999999999998
2011,Wandsworth,E09000032,Total,12062,267,Europe,EU: Italy,0.01
2011,Westminster,E09000033,Total,23788,258,Europe,EU: Italy,-0.16
2011,Barking and Dagenham,E09000002,Total,19697,84,Europe,EU: Italy,0.03
2011,Barnet,E09000003,Total,-1464,-126,Europe,EU: Italy,-0.03
2011,Bexley,E09000004,Total,-7069,44,Europe,EU: Italy,0
2011,Brent,E09000005,Total,34762,650,Europe,EU: Italy,0.0900000000000001
2011,Bromley,E09000006,Total,-945,207,Europe,EU: Italy,0.02
2011,Croydon,E09000008,Total,1743,199,Europe,EU: Italy,0.01
2011,Ealing,E09000009,Total,46808,-117,Europe,EU: Italy,-0.15
2011,Enfield,E09000010,Total,27753,-38,Europe,EU: Italy,-0.1
2011,Greenwich,E09000011,Total,4092,-3,Europe,EU: Italy,-0.0600000000000001
2011,Harrow,E09000015,Total,30951,-62,Europe,EU: Italy,-0.05
2011,Havering,E09000016,Total,39216,21,Europe,EU: Italy,-0.02
2011,Hillingdon,E09000017,Total,38226,171,Europe,EU: Italy,-0.02
2011,Hounslow,E09000018,Total,1296,-249,Europe,EU: Italy,-0.0600000000000001
2011,Kingston upon Thames,E09000021,Total,4498,164,Europe,EU: Italy,0.1
2011,Merton,E09000024,Total,13686,86,Europe,EU: Italy,-0.06
2011,Redbridge,E09000026,Total,-15714,-6,Europe,EU: Italy,-0.02
2011,Richmond upon Thames,E09000027,Total,9649,211,Europe,EU: Italy,0.03
2011,Sutton,E09000029,Total,11676,118,Europe,EU: Italy,0.04
2011,Waltham Forest,E09000031,Total,18517,121,Europe,EU: Italy,0.01
2011,Camden,E09000007,Total,17240,-5,Europe,EU: Lithuania,-0.01
2011,City of London,E09000001,Total,544,0,Europe,EU: Lithuania,-0.03
2011,Hackney,E09000012,Total,13887,-48,Europe,EU: Lithuania,-0.00999999999999998
2011,Hammersmith and Fulham,E09000013,Total,2492,96,Europe,EU: Lithuania,0.1
2011,Haringey,E09000014,Total,37136,58,Europe,EU: Lithuania,-0.02
2011,Islington,E09000019,Total,12188,-1,Europe,EU: Lithuania,-0.01
2011,Kensington and Chelsea,E09000020,Total,11892,-32,Europe,EU: Lithuania,-0.04
2011,Lambeth,E09000022,Total,65732,17,Europe,EU: Lithuania,-0.00999999999999998
2011,Lewisham,E09000023,Total,1647,23,Europe,EU: Lithuania,0.0399999999999999
2011,Newham,E09000025,Total,13923,-638,Europe,EU: Lithuania,-0.35
2011,Southwark,E09000028,Total,29347,277,Europe,EU: Lithuania,0.09
2011,Tower Hamlets,E09000030,Total,13467,189,Europe,EU: Lithuania,0.03
2011,Wandsworth,E09000032,Total,12062,-56,Europe,EU: Lithuania,-0.02
2011,Westminster,E09000033,Total,23788,71,Europe,EU: Lithuania,0.02
2011,Barking and Dagenham,E09000002,Total,19697,814,Europe,EU: Lithuania,0.19
2011,Barnet,E09000003,Total,-1464,151,Europe,EU: Lithuania,0.07
2011,Bexley,E09000004,Total,-7069,80,Europe,EU: Lithuania,0.09
2011,Brent,E09000005,Total,34762,96,Europe,EU: Lithuania,0.03
2011,Bromley,E09000006,Total,-945,82,Europe,EU: Lithuania,0
2011,Croydon,E09000008,Total,1743,-29,Europe,EU: Lithuania,-0.04
2011,Ealing,E09000009,Total,46808,7,Europe,EU: Lithuania,-0.00999999999999995
2011,Enfield,E09000010,Total,27753,-30,Europe,EU: Lithuania,-0.02
2011,Greenwich,E09000011,Total,4092,121,Europe,EU: Lithuania,0.01
2011,Harrow,E09000015,Total,30951,50,Europe,EU: Lithuania,-0.05
2011,Havering,E09000016,Total,39216,166,Europe,EU: Lithuania,-0.04
2011,Hillingdon,E09000017,Total,38226,124,Europe,EU: Lithuania,0.03
2011,Hounslow,E09000018,Total,1296,268,Europe,EU: Lithuania,0.11
2011,Kingston upon Thames,E09000021,Total,4498,55,Europe,EU: Lithuania,0.04
2011,Merton,E09000024,Total,13686,144,Europe,EU: Lithuania,0.03
2011,Redbridge,E09000026,Total,-15714,579,Europe,EU: Lithuania,0.24
2011,Richmond upon Thames,E09000027,Total,9649,3,Europe,EU: Lithuania,-0.03
2011,Sutton,E09000029,Total,11676,52,Europe,EU: Lithuania,0.01
2011,Waltham Forest,E09000031,Total,18517,451,Europe,EU: Lithuania,0.0900000000000001
2011,Camden,E09000007,Total,17240,570,Europe,EU: Other EU countries,0.04
2011,City of London,E09000001,Total,544,-5,Europe,EU: Other EU countries,-0.28
2011,Hackney,E09000012,Total,13887,777,Europe,EU: Other EU countries,0.15
2011,Hammersmith and Fulham,E09000013,Total,2492,454,Europe,EU: Other EU countries,0.24
2011,Haringey,E09000014,Total,37136,362,Europe,EU: Other EU countries,-0.41
2011,Islington,E09000019,Total,12188,911,Europe,EU: Other EU countries,0.28
2011,Kensington and Chelsea,E09000020,Total,11892,1295,Europe,EU: Other EU countries,0.38
2011,Lambeth,E09000022,Total,65732,1088,Europe,EU: Other EU countries,-0.0799999999999996
2011,Lewisham,E09000023,Total,1647,-1156,Europe,EU: Other EU countries,-0.39
2011,Newham,E09000025,Total,13923,-174,Europe,EU: Other EU countries,-0.16
2011,Southwark,E09000028,Total,29347,1151,Europe,EU: Other EU countries,0.16
2011,Tower Hamlets,E09000030,Total,13467,-32,Europe,EU: Other EU countries,-0.11
2011,Wandsworth,E09000032,Total,12062,937,Europe,EU: Other EU countries,0.15
2011,Westminster,E09000033,Total,23788,1045,Europe,EU: Other EU countries,-0.0899999999999999
2011,Barking and Dagenham,E09000002,Total,19697,591,Europe,EU: Other EU countries,0.14
2011,Barnet,E09000003,Total,-1464,-12,Europe,EU: Other EU countries,-0.0299999999999998
2011,Bexley,E09000004,Total,-7069,107,Europe,EU: Other EU countries,0.0800000000000001
2011,Brent,E09000005,Total,34762,970,Europe,EU: Other EU countries,0.02
2011,Bromley,E09000006,Total,-945,551,Europe,EU: Other EU countries,0.2
2011,Croydon,E09000008,Total,1743,262,Europe,EU: Other EU countries,0.02
2011,Ealing,E09000009,Total,46808,882,Europe,EU: Other EU countries,-0.13
2011,Enfield,E09000010,Total,27753,-525,Europe,EU: Other EU countries,-0.41
2011,Greenwich,E09000011,Total,4092,799,Europe,EU: Other EU countries,0.25
2011,Harrow,E09000015,Total,30951,416,Europe,EU: Other EU countries,-0.02
2011,Havering,E09000016,Total,39216,163,Europe,EU: Other EU countries,-0.01
2011,Hillingdon,E09000017,Total,38226,133,Europe,EU: Other EU countries,-0.18
2011,Hounslow,E09000018,Total,1296,1291,Europe,EU: Other EU countries,0.47
2011,Kingston upon Thames,E09000021,Total,4498,197,Europe,EU: Other EU countries,0.0999999999999996
2011,Merton,E09000024,Total,13686,397,Europe,EU: Other EU countries,0.0800000000000001
2011,Redbridge,E09000026,Total,-15714,233,Europe,EU: Other EU countries,0.2
2011,Richmond upon Thames,E09000027,Total,9649,651,Europe,EU: Other EU countries,0.25
2011,Sutton,E09000029,Total,11676,-14,Europe,EU: Other EU countries,-0.11
2011,Waltham Forest,E09000031,Total,18517,740,Europe,EU: Other EU countries,0.02
2011,Camden,E09000007,Total,17240,256,Europe,EU: Poland,0.09
2011,City of London,E09000001,Total,544,-2,Europe,EU: Poland,-0.07
2011,Hackney,E09000012,Total,13887,402,Europe,EU: Poland,0.04
2011,Hammersmith and Fulham,E09000013,Total,2492,30,Europe,EU: Poland,-0.02
2011,Haringey,E09000014,Total,37136,2341,Europe,EU: Poland,0.29
2011,Islington,E09000019,Total,12188,226,Europe,EU: Poland,0.02
2011,Kensington and Chelsea,E09000020,Total,11892,-96,Europe,EU: Poland,-0.09
2011,Lambeth,E09000022,Total,65732,1116,Europe,EU: Poland,-0.0699999999999998
2011,Lewisham,E09000023,Total,1647,416,Europe,EU: Poland,0.16
2011,Newham,E09000025,Total,13923,86,Europe,EU: Poland,-0.02
2011,Southwark,E09000028,Total,29347,123,Europe,EU: Poland,-0.04
2011,Tower Hamlets,E09000030,Total,13467,-149,Europe,EU: Poland,-0.13
2011,Wandsworth,E09000032,Total,12062,709,Europe,EU: Poland,0.17
2011,Westminster,E09000033,Total,23788,-140,Europe,EU: Poland,-0.0800000000000001
2011,Barking and Dagenham,E09000002,Total,19697,110,Europe,EU: Poland,-0.0600000000000001
2011,Barnet,E09000003,Total,-1464,983,Europe,EU: Poland,0.31
2011,Bexley,E09000004,Total,-7069,79,Europe,EU: Poland,0.07
2011,Brent,E09000005,Total,34762,1651,Europe,EU: Poland,0.1
2011,Bromley,E09000006,Total,-945,131,Europe,EU: Poland,0.03
2011,Croydon,E09000008,Total,1743,1557,Europe,EU: Poland,0.38
2011,Ealing,E09000009,Total,46808,-333,Europe,EU: Poland,-0.87
2011,Enfield,E09000010,Total,27753,1383,Europe,EU: Poland,0.22
2011,Greenwich,E09000011,Total,4092,-230,Europe,EU: Poland,-0.09
2011,Harrow,E09000015,Total,30951,-147,Europe,EU: Poland,-0.23
2011,Havering,E09000016,Total,39216,-18,Europe,EU: Poland,-0.09
2011,Hillingdon,E09000017,Total,38226,-355,Europe,EU: Poland,-0.28
2011,Hounslow,E09000018,Total,1296,2275,Europe,EU: Poland,0.9
2011,Kingston upon Thames,E09000021,Total,4498,360,Europe,EU: Poland,0.2
2011,Merton,E09000024,Total,13686,1396,Europe,EU: Poland,0.43
2011,Redbridge,E09000026,Total,-15714,23,Europe,EU: Poland,0.11
2011,Richmond upon Thames,E09000027,Total,9649,151,Europe,EU: Poland,0.0700000000000001
2011,Sutton,E09000029,Total,11676,380,Europe,EU: Poland,0.0999999999999999
2011,Waltham Forest,E09000031,Total,18517,1499,Europe,EU: Poland,0.3
2011,Camden,E09000007,Total,17240,190,Europe,EU: Portugal,0.01
2011,City of London,E09000001,Total,544,2,Europe,EU: Portugal,0.03
2011,Hackney,E09000012,Total,13887,-85,Europe,EU: Portugal,-0.04
2011,Hammersmith and Fulham,E09000013,Total,2492,164,Europe,EU: Portugal,0.11
2011,Haringey,E09000014,Total,37136,107,Europe,EU: Portugal,-0.11
2011,Islington,E09000019,Total,12188,6,Europe,EU: Portugal,-0.03
2011,Kensington and Chelsea,E09000020,Total,11892,388,Europe,EU: Portugal,0.13
2011,Lambeth,E09000022,Total,65732,-1,Europe,EU: Portugal,-0.47
2011,Lewisham,E09000023,Total,1647,129,Europe,EU: Portugal,0
2011,Newham,E09000025,Total,13923,392,Europe,EU: Portugal,0.05
2011,Southwark,E09000028,Total,29347,392,Europe,EU: Portugal,0.02
2011,Tower Hamlets,E09000030,Total,13467,122,Europe,EU: Portugal,0.05
2011,Wandsworth,E09000032,Total,12062,538,Europe,EU: Portugal,0.14
2011,Westminster,E09000033,Total,23788,298,Europe,EU: Portugal,0.01
2011,Barking and Dagenham,E09000002,Total,19697,30,Europe,EU: Portugal,-0.0700000000000001
2011,Barnet,E09000003,Total,-1464,183,Europe,EU: Portugal,0.06
2011,Bexley,E09000004,Total,-7069,45,Europe,EU: Portugal,0.06
2011,Brent,E09000005,Total,34762,-845,Europe,EU: Portugal,-0.42
2011,Bromley,E09000006,Total,-945,32,Europe,EU: Portugal,0.03
2011,Croydon,E09000008,Total,1743,130,Europe,EU: Portugal,0.02
2011,Ealing,E09000009,Total,46808,118,Europe,EU: Portugal,-0.0600000000000001
2011,Enfield,E09000010,Total,27753,78,Europe,EU: Portugal,-0.03
2011,Greenwich,E09000011,Total,4092,-117,Europe,EU: Portugal,-0.05
2011,Harrow,E09000015,Total,30951,125,Europe,EU: Portugal,0
2011,Havering,E09000016,Total,39216,18,Europe,EU: Portugal,-0.01
2011,Hillingdon,E09000017,Total,38226,32,Europe,EU: Portugal,-0.07
2011,Hounslow,E09000018,Total,1296,-513,Europe,EU: Portugal,-0.23
2011,Kingston upon Thames,E09000021,Total,4498,21,Europe,EU: Portugal,0.04
2011,Merton,E09000024,Total,13686,115,Europe,EU: Portugal,0
2011,Redbridge,E09000026,Total,-15714,58,Europe,EU: Portugal,0.07
2011,Richmond upon Thames,E09000027,Total,9649,4,Europe,EU: Portugal,-0.04
2011,Sutton,E09000029,Total,11676,71,Europe,EU: Portugal,0.03
2011,Waltham Forest,E09000031,Total,18517,-32,Europe,EU: Portugal,-0.09
2011,Camden,E09000007,Total,17240,43,Europe,EU: Romania,-0.04
2011,City of London,E09000001,Total,544,2,Europe,EU: Romania,0.04
2011,Hackney,E09000012,Total,13887,71,Europe,EU: Romania,0.02
2011,Hammersmith and Fulham,E09000013,Total,2492,51,Europe,EU: Romania,0.01
2011,Haringey,E09000014,Total,37136,79,Europe,EU: Romania,-0.09
2011,Islington,E09000019,Total,12188,18,Europe,EU: Romania,-0.03
2011,Kensington and Chelsea,E09000020,Total,11892,39,Europe,EU: Romania,-0.03
2011,Lambeth,E09000022,Total,65732,86,Europe,EU: Romania,-0.02
2011,Lewisham,E09000023,Total,1647,77,Europe,EU: Romania,0.03
2011,Newham,E09000025,Total,13923,950,Europe,EU: Romania,0.24
2011,Southwark,E09000028,Total,29347,4,Europe,EU: Romania,0
2011,Tower Hamlets,E09000030,Total,13467,38,Europe,EU: Romania,0
2011,Wandsworth,E09000032,Total,12062,79,Europe,EU: Romania,-0.03
2011,Westminster,E09000033,Total,23788,17,Europe,EU: Romania,0.03
2011,Barking and Dagenham,E09000002,Total,19697,102,Europe,EU: Romania,-0.0600000000000001
2011,Barnet,E09000003,Total,-1464,238,Europe,EU: Romania,0.0900000000000001
2011,Bexley,E09000004,Total,-7069,48,Europe,EU: Romania,-0.01
